ID_MTPWEB;CATEGORIE;NOM;QUARTIER;SOUSQUARTIER;TELEPHONE;FAX;COURRIEL;SITEWEB;STATIONNEMENT;ID_GIS_DELTA;LATITUDE;LONGITUDE;ADDR_NUMERO;ADDR_SUFFIXE;ADDR_VOIETYPE;ADDR_NOMVOIE;ADDR_COMPLEMENTAIRE;ADDR_CODEPOSTAL;ADDR_VILLE;ADDR_CEDEX;AME_ACCESSIBILITEGENERALE;AME_BOUCLEMAGNETIQUE;AME_TOILETTE;AME_ASCENSEUR;AME_PLACESTATIONNEMENT;AME_ACCESSIBILITESTATIONNEMENT;ACCES_PRECISION;ACCES_TRAM;ACCES_BUS;COMMENTAIRE;OSM_ID;OSM_TYPE;ID_ANCHOR
386;Services municipaux;Direction des marchés publics;Montpellier Centre;Comédie;04 67 34 87 63;04 67 34 59 04;;;;;;;1;;Place;Francis Ponge;;34064;Montpellier;Cedex 2;AUX_NORMES;1;AUX_NORMES;AUX_NORMES;;;;ligne 1 station Hôtel de Ville;;;;;439
1065;Services municipaux;Direction paysage et nature - Service des espaces verts;Port Marianne;Grammont;04 67 20 99 00;04 67 20 99 07;;;;;;;;;Avenue;Albert Einstein;Domaine municipal de Grammont;34000;Montpellier;;;0;;;;;;;;;;;965
965;Etat;Direction régionale de l'industrie, de la recherche et  de l'environnement (Drire);Montpellier Centre;Antigone;04 67 69 70 00;;;www.languedoc-roussillon.drire.gouv.fr;Antigone;;;;3;;Place;Paul Bec;Les Echelles de la Ville;34000;Montpellier;;;0;;;;;;ligne 1, station place Paul-Bec;;;;;878
1229;Autres lieux;Direction Régionale des Affaires Culturelles;Montpellier Centre;;04 67 02 32 00;04 67 02 32 04;;www.languedoc-roussillon.culture.gouv.fr;Corum, Joffre, Préfecture;;;;5;;Rue;de la Salle l'Evêque;CS 49 020;34967;Montpellier;2;;0;;;;;;Ligne 1 station Corum, Comédie;;;;;1093
712;Région;Direction régionale des affaires culturelles L-R;Montpellier Centre;Comédie;04 67 02 32 00;04 67 02 32 04;;www.languedoc-roussillon.culture.gouv.fr;Le Corum et Comédie;;;;5;;Rue;Salle-l'Evêque;;34967;Montpellier;Cedex 2;;0;;;;;;ligne 1 : station Le Corum ou Comédie;;;;;713
1083;Services municipaux;Direction urbanisme opérationnel (DUOP);Montpellier Centre;Antigone;04 67 34 74 55;04 67 34 74 05;;;;;;;474;;Allée;Henri II de Montmorency;(anciens locaux France Télécom) au troisième étage;34000;Montpellier;;AUX_NORMES;2;AUX_NORMES;AUX_NORMES;;;;ligne 1, station Antigone ou Léon-Blum;;;;;982
1360;Quartiers;Divers lieux;;;;;;;;;;;;;;;;34000;Montpellier;;;0;;;;;;;;;;;1203
917;Parcs et jardins;Domaine Bonnier de la Mosson;Mosson;;;;;;;;43.6125;3.82015;;;;;;;;;;0;;;;;;;;;31426864;2;830
1361;Parcs et jardins;Domaine de Grammont;Port Marianne;Grammont;;;;;;;;;;;Avenue;Albert Einstein;;34000;Montpellier;;;0;;;;;;;;;;;1204
900;Parcs et jardins;Domaine de la Pompignane;Port Marianne;;;;;;;;;;;;Rue;du Salaison;;34000;Montpellier;;;0;;;;;;;;;;;813
909;Parcs et jardins;Domaine de Méric;Hôpitaux - Facultés;;;;;;;;43.6306;3.89153;634;;Rue;de Ferran;;34090;Montpellier;;;0;;;;;;;;;10493424;2;822
1362;Parcs et jardins;Domaine d'O;Hôpitaux - Facultés;;0800200165;;;www.domaine-do-34.eu;;39146;43.6329439123;3.83913649513;;;Rond-point;du Château d’O;;34090;Montpellier;;;0;;;;;"Parking
Accessible aux personnes handicapées.

";"Accès
Tramway : ligne 1, arrêt Château d'Ô 
";bus n°7 et n°16 arrêt Château d’O;;;;1205
936;Lieux d'accès multimédia;ECM Kawenga;Montpellier Centre;;04 67 06 51 66;;contact@kawenga.com;www.ecmkawenga.com;Parking du Corum;;;;21;;Boulevard;Louis Blanc;Territoires numériques;34000;Montpellier;;;0;;;;;;"Lignes 1 et 2 : Corum
";;;;;849
1146;Ecoles d'enseignement supérieur;Ecole d'architecture LR;Hôpitaux - Facultés;Plan des Quatre Seigneurs;04 67 91 89 89;04 67 41 35 07;;www.montpellier.archi.fr/;;70012100;43.6365979955;3.85678660887;179;;Rue;de l'Espérou;;34093;Montpellier;5;;0;;;;;;;Ligne 13 - La Navette Agropolis;;;;1027
1147;Ecoles d'enseignement supérieur;Ecole de Notariat;Mosson;;04 67 54 16 38;;;;;;;;565;;Avenue;des Apothicaires;;34090;Montpellier;;;0;;;;;;;Ligne 16 - Euromédecine - Tournezy;;;;1028
1390;Métiers Petite Enfance;Ecole de Puéricultrices;Les Cévennes;;04 67 33 88 63;;cfph-pueri@chu-montpellier.fr;www.chu-montpellier.fr/fr/ecole-pueri.jsp;;;;;1146;;Avenue;du Père Soulas;;34000;Montpellier;;;0;;;;;;;;;;;1233
1395;Métiers Petite Enfance;Ecole de puéricultrices et auxiliaires de puériculture;;;04 66 68 69 05;;;www.ceepame.com/;;;;;;;Rue;Bis Kléber;;30000;Nîmes;;;0;;;;;;;;;;;1237
1389;Métiers Petite Enfance;Ecole de sages femmes;;;04 67 33 88 59;;ecole-sages-femmes@chu-montpellier.fr;www.chu-montpellier.fr/fr/ecole-sage-femme.jsp;;;;;1146;;Avenue;du Père Soulas;;34000;Montpellier;;;0;;;;;;;;;;;1232
1393;Métiers Petite Enfance;Ecole de service social;Croix d'Argent;;04 67 07 02 40;;;www.123boutchou.com/educateur_enfant_ecole.html;;;;;1011;;Rue;du Pont de Lavérune;Les Chênes Verts Bâtiment C;34000;Montpellier;;;0;;;;;;;;;;;1235
1394;Métiers Petite Enfance;Ecole d'infirmières et d'auxiliaires de puériculture;;;04 67 35 70 33 ou 04 67 09 21 60;;contact@coursminerve.com;www.coursminerve.com/ecole.php;;;;;21;;Boulevard;Kennedy;;34500;Béziers;;;0;;;;;;;;;;;1236
81;Ecoles élémentaires;Ecole élémentaire Alain Savary;Croix d'Argent;;04 67 42 02 57;;;;;1297;43.5965354863;3.83889178718;240;;Quai;Flora Tristan;;34070;Montpellier;;;0;;;;;;;;;390744552;1;51
117;Ecoles élémentaires;Ecole élémentaire André  Boulloche;Mosson;;04 67 75 37 33;;;;;927;43.6278589816;3.81962091482;123;;Rue;de Lausanne;;34080;Montpellier;;;0;;;;;;;;;590302453;1;307
1427;Ecoles élémentaires;Ecole élementaire André Malraux;Port Marianne;Millénaire;04 99 64 27 41;;;;;;43.6039;3.90658;380;;Route;de Vauguières;;34000;montpellier;;;0;;;;;;;;;608526832;1;1267
114;Ecoles élémentaires;Ecole élémentaire Antoine Balard;Mosson;;04 67 75 43 01;;;;;1284;43.6238178889;3.81839247129;123;;Rue;de Salamanque;;34080;Montpellier;;;0;;;;;;;;;590325101;1;275
103;Ecoles élémentaires;Ecole élémentaire Auguste Comte;Montpellier Centre;;04 67 92 35 52;;;;;906;43.6101549830;3.86851099511;2;;Rue;Emile Zola;;34000;Montpellier;;;0;;;;;;;;;590333691;1;155
109;Ecoles élémentaires;Ecole élémentaire Berthe Morisot;Montpellier Centre;;04 67 63 03 37;;;;;899;43.6164778100;3.86244579954;60;;Avenue;d'Assas;;34000;Montpellier;;;0;;;;;;;;;361463688;1;213
127;Ecoles élémentaires;Ecole élémentaire Blaise Pascal;Port Marianne;;04 67 22 11 72;;;;;1474;43.6120638763;3.90742675661;100;;Rue;Louis Lépine;;34000;Montpellier;;;0;;;;;;;;;590377000;1;181
91;Ecoles élémentaires;Ecole élémentaire Charles Baudelaire;Les Cévennes;;04 67 63 08 53;;;;;1147;43.6166694458;3.84610756762;311;;Avenue;Saint-Clément;;34000;Montpellier;;;0;;;;;;;;;592091165;1;217
105;Ecoles élémentaires;Ecole élémentaire Charles Daviler;Montpellier Centre;;04 67 63 52 50;;;;;892;43.6223334729;3.87046739550;5;;Rue;Colonel Marchand;;34000;Montpellier;;;0;;;;;;;;;595229398;1;265
130;Ecoles élémentaires;Ecole élémentaire Charles Dickens;Prés d'Arènes;;04 67 65 47 86;;;;;876;43.5968551232;3.89222302947;686;;Avenue;du Pont Trinquat;;34000;Montpellier;;;0;;;;;;;;;608282503;1;47
104;Ecoles élémentaires;Ecole élémentaire Condorcet;Montpellier Centre;;04 67 63 19 98;;;;;995;43.6170476104;3.87449334852;13;;Rue;du Faubourg Boutonnet;;34000;Montpellier;;;0;;;;;;;;;595253605;1;219
93;Ecoles élémentaires;Ecole élémentaire Dante Alighieri;Les Cévennes;;04 67 75 64 98;;;;;1334;43.6040401106;3.84496191466;759;;Rue;de la Croix de Figuerolles;;34070;Montpellier;;;0;;;;;;;;;598499573;1;103
131;Ecoles élémentaires;Ecole élémentaire Diderot;Prés d'Arènes;;04 67 92 35 63;;;;;1271;43.5918129528;3.88695424852;16 bis;;Rue;de la Bandido;;34000;Montpellier;;;0;;;;;;;;;598105567;1;12
85;Ecoles élémentaires;Ecole élémentaire Docteur Calmette;Hôpitaux - Facultés;;04 67 63 47 25;;;;;947;43.6413822065;3.85664148479;147;;Rue;des Quatre Seigneurs;;34090;Montpellier;;;0;;;;;;;;;289012694;1;342
92;Ecoles élémentaires;Ecole élémentaire Emile Combes;Les Cévennes;;04 67 63 28 45;;;;;883;43.6229607040;3.84066829995;20;;Rue;Edmond Lautard;;34081;Montpellier;;;0;;;;;;;;;601530050;1;269
88;Ecoles élémentaires;Ecole élémentaire Eugène Pottier;Hôpitaux - Facultés;;04 67 63 35 68;;;;;1070;43.6267366696;3.86440208309;120;;Rue;de la Jalade;;34090;Montpellier;;;0;;;;;;;;;595154632;1;297
1191;Ecoles élémentaires;Ecole élémentaire François Rabelais;Hôpitaux - Facultés;;04 67 61 29 30;;;;;;43.6343715335709;3.82767963569582;48;;Rue;Emmanuel Here;;34070;Montpellier;;;0;;;;;;;;;26605142;2;323
100;Ecoles élémentaires;Ecole élémentaire Frédéric Bazille;Montpellier Centre;;04 67 42 67 64;;;;;1018;43.6054958573;3.85767440578;146;;Rue;du Mas de Merle;;34070;Montpellier;;;0;;;;;;;;;598502312;1;116
118;Ecoles élémentaires;Ecole élémentaire Galilée;Mosson;;04 67 75 34 59;;;;;1169;43.6380102325;3.81973650903;47;;Rue;Jaufré Rudel;;34080;Montpellier;;;0;;;;;;;;;74016226;2;330
106;Ecoles élémentaires;Ecole élémentaire Gambetta;Montpellier Centre;;04 67 92 35 53;;;;;1026;43.6076265466;3.87114716279;20;;Rue;des Soldats;;34000;Montpellier;;;0;;;;;;;;;608519174;1;134
79;Ecoles élémentaires;Ecole élémentaire Garibaldi;Croix d'Argent;;04 67 42 77 13;;;;;1220;43.5929373954;3.86860786205;2;;Place;de Fontjun;;34070;Montpellier;;;0;;;;;;;;;606174144;1;22
83;Ecoles élémentaires;Ecole élémentaire Georges Simenon;Croix d'Argent;;04 67 42 47 20;;;;;1111;43.5953185127;3.87094803471;215;;Boulevard;Pedro de Luna;;34070;Montpellier;;;0;;;;;;;;;583270711;1;38
119;Ecoles élémentaires;Ecole élémentaire Heidelberg;Mosson;;04 67 75 42 07;;;;;1031;43.6251026850;3.81375906111;310;;Rue;de Liège;;34080;Montpellier;;;0;;;;;;;;;598497469;1;286
129;Ecoles élémentaires;Ecole élémentaire Jacques Brel;Prés d'Arènes;;04 67 64 08 74;;;;;978;43.5978443872;3.88202823788;5;;Impasse;des Marmousets;;34000;Montpellier;;;0;;;;;;;;;348426092;1;60
125;Ecoles élémentaires;Ecole élémentaire Jean Jaurès;Port Marianne;;04 99 92 22 46;;;;;1588;43.6042964112;3.89391198011;12;;Chemin;des Barques;;34000;Montpellier;;;0;;;;;;;;;265385860;1;101
132;Ecoles élémentaires;Ecole élémentaire Jean Macé;Prés d'Arènes;;04 67 64 40 60;;;;;1101;43.5929306189;3.89578755813;289;;Rue;de Saint-Hilaire;;34000;Montpellier;;;0;;;;;;;;;608234770;1;26
108;Ecoles élémentaires;Ecole élémentaire Jean Mermoz;Montpellier Centre;;04 67 65 04 66;;;;;1044;43.6139729248;3.89205733823;196;;Rue;de la Croix du Sud;;34000;Montpellier;;;0;;;;;;;;;23124914;2;199
110;Ecoles élémentaires;Ecole élémentaire Jean Moulin;Montpellier Centre;;04 67 72 68 17;;;;;1062;43.6190012723;3.89115955325;20;;Boulevard;Mounié;;34000;Montpellier;;;0;;;;;;;;;22940828;2;239
89;Ecoles élémentaires;Ecole élémentaire Jean Sibelius;Hôpitaux - Facultés;;04 67 63 51 39;;;;;1073;43.6262672353;3.86449776385;120;;Rue;de la Jalade;;34090;Montpellier;;;0;;;;;;;;;595157136;1;298
128;Ecoles élémentaires;Ecole élémentaire Jean Zay;Port Marianne;;04 67 02 66 36;;;;;1122;43.6187910483;3.89783876924;85;;Avenue;Alphonse Juin;;34000;Montpellier;;;0;;;;;;;;;601563359;1;240
99;Ecoles élémentaires;Ecole élémentaire Jeanne d'Arc;Montpellier Centre;;04 67 92 35 72;;;;;959;43.6113402679;3.86596437310;9;;Boulevard;des Arceaux;;34000;Montpellier;;;0;;;;;;;;;310242786;1;174
95;Ecoles élémentaires;Ecole élémentaire Joseph Delteil;Les Cévennes;;04 67 10 05 76;;;;;1495;43.6160577433;3.83903643765;;;Rue;des Araucarias;;34080;Montpellier;;;0;;;;;;;;;608503040;1;207
86;Ecoles élémentaires;Ecole élémentaire Jules Ferry;Hôpitaux - Facultés;;04 67 54 41 71;;;;;1299;43.6361758681;3.87452471554;88;;Rue;Antoine-Laurent de Jussieu;;34090;Montpellier;;;0;;;;;;;;;244212101;1;326
113;Ecoles élémentaires;Ecole élémentaire Jules Simon;Montpellier Centre;;04 67 65 60 54;;;;;1077;43.6050331354;3.88596987264;45;;Rue;de la Méditerranée;;34000;Montpellier;;;0;;;;;;;;;592107234;1;110
1176;Ecoles élémentaires;Ecole élémentaire Jules Verne;Montpellier Centre;;04 99 62 38 84;;;;;1565;43.6169697435;3.88376565715;127;;Rue;Yehudi Menuhin;;34000;Montpellier;;;0;;;;;;;;;185546655;1;223
94;Ecoles élémentaires;Ecole élémentaire Julie Daubie;Les Cévennes;;04 67 63 01 26;;;;;1127;43.6195415429;3.84232470988;183;;Allée;de l'Aqueduc;;34080;Montpellier;;;0;;;;;;;;;592097188;1;250
120;Ecoles élémentaires;Ecole élémentaire Kurosawa;Mosson;;04 67 75 28 34;;;;;1140;43.6403964902;3.81972307148;400;;Rue;Pierre Cardenal;;34080;Montpellier;;;0;;;;;;;;;74024563;2;337
107;Ecoles élémentaires;Ecole élémentaire Lamartine;Montpellier Centre;;04 67 60 62 05;;;;;1104;43.6093965066;3.87378631832;30;;Rue;de la Valfère;;34000;Montpellier;;;0;;;;;;;;;590279400;1;152
122;Ecoles élémentaires;Ecole élémentaire Léo Malet;Mosson;;04 67 75 46 45;;;;;954;43.6125068347;3.83101950740;5;;Allée;Pierre Carabasse;;34080;Montpellier;;;0;;;;;;;;;608493978;1;185
124;Ecoles élémentaires;Ecole élémentaire Léopold Sedar Senghor;Mosson;;04 67 75 34 79;;;;;;43.6279873;3.818183;26;;Rue;de Bologne;;34080;Montpellier;;;0;;;;;;;;;595266536;1;308
90;Ecoles élémentaires;Ecole élémentaire Louis Armstrong;Les Cévennes;;04 67 75 61 77;;;;;1269;43.6175004911;3.83903550184;971;;Rue;Paul Rimbaud;;34080;Montpellier;;;0;;;;;;;;;608482967;1;225
121;Ecoles élémentaires;Ecole élémentaire Louisville;Mosson;;04 67 75 36 01;;;;;1192;43.6251180550;3.81534343397;431;;Avenue;de Louisville;;34080;Montpellier;;;0;;;;;;;;;598498327;1;285
115;Ecoles élémentaires;Ecole élémentaire Marc Bloch;Mosson;;04 67 75 13 87;;;;;1161;43.6397084372;3.81211776189;135;;Allée;des Hauts de Montpellier;;34080;Montpellier;;;0;;;;;;;;;595183637;1;336
78;Ecoles élémentaires;Ecole élémentaire Marie Curie;Croix d'Argent;;04 67 42 52 54;;;;;1204;43.6001504186;3.86919745661;6;;Allée;des Sophoras;;34070;Montpellier;;;0;;;;;;;;;608518315;1;70
126;Ecoles élémentaires;Ecole élémentaire Painlevé;Port Marianne;;04 67 65 85 35;;;;;1245;43.6104422070;3.89819738724;501;;Avenue;de la Pompignane;;34000;Montpellier;;;0;;;;;;;;;608532460;1;159
101;Ecoles élémentaires;Ecole élémentaire Paul Bert- Victor Hugo;Montpellier Centre;;04 67 65 64 80;;;;;1263;43.6036976869;3.88107857343;19;;Rue;du Général Riu;;34000;Montpellier;;;0;;;;;;;;;256110421;1;98
96;Ecoles élémentaires;Ecole élémentaire Paul Langevin;Les Cévennes;;04 67 92 85 70;;;;;965;43.6108135321;3.85413292601;5;;Rue;de Clémentville;;34000;Montpellier;;;0;;;;;;;;;608522782;1;162
111;Ecoles élémentaires;Ecole élémentaire Péricles;Montpellier Centre;;04 67 65 49 69;;;;;896;43.6088666697;3.88910216415;528;;Boulevard;d'Antigone;;34000;Montpellier;;;0;;;;;;;;;267929290;1;143
80;Ecoles élémentaires;Ecole élémentaire Ronsard;Croix d'Argent;;04 67 27 82 03;;;;;1306;43.5883651192;3.86478629353;700;;Rue;Jacques Bounin;;34070;Montpellier;;;0;;;;;;;;;;;356
123;Ecoles élémentaires;Ecole élémentaire Roosevelt;Mosson;;04 67 75 42 88;;;;;1231;43.6273446281;3.81961856741;25;;Rue;de Lausanne;;34080;Montpellier;;;0;;;;;;;;;595269930;1;302
112;Ecoles élémentaires;Ecole élémentaire Sévigné;Montpellier Centre;;04 67 92 35 48;;;;;1279;43.6059864280;3.86975474677;5;;Rue;Bernard de Tréviers;;34000;Montpellier;;;0;;;;;;;;;27817529;2;125
87;Ecoles élémentaires;Ecole élémentaire Sigmund Freud;Hôpitaux - Facultés;;04 67 72 42 53;;;;;872;43.6264928760;3.88020353718;2;;Rue;des Tourterelles;;34090;Montpellier;;;0;;;;;;;;;90269821;1;291
116;Ecoles élémentaires;Ecole élémentaire Simon Bolivar;Mosson;;04 67 75 34 69;;;;;912;43.6234301280;3.81775238669;300;;Avenue;de Barcelone;;34080;Montpellier;;;0;;;;;;;;;598501506;1;274
97;Ecoles élémentaires;Ecole élémentaire Spinoza;Les Cévennes;;04 67 75 34 63;;;;;1093;43.6083752356;3.83710725486;110;;Rue;Viollet le Duc;;34070;Montpellier;;;0;;;;;;;;;608496827;1;137
98;Ecoles élémentaires;Ecole élémentaire Sun Yat Sen;Les Cévennes;;04 67 75 58 32;;;;;1337;43.6040296113;3.84434317255;803;;Rue;de la Croix de Figuerolles;;34070;Montpellier;;;0;;;;;;;;;598499832;1;102
82;Ecoles élémentaires;Ecole élémentaire Victor Schoelcher;Croix d'Argent;;04 67 42 69 66;;;;;1257;43.6007422491;3.84585188151;65;;Rue;Robespierre;;34070;Montpellier;;;0;;;;;;;;;608523753;1;73
84;Ecoles élémentaires;Ecole élémentaire Voltaire;Croix d'Argent;;04 67 47 19 65;;;;;1311;43.5953454274;3.86361867221;157;;Rue;Henri Sellier;;34070;Montpellier;;;0;;;;;;;;;75753296;2;40
77;Ecoles élémentaires;Ecole élémentaire Winston Churchill;Croix d'Argent;;04 67 42 54 64;;;;;1002;43.5995638203;3.85455149907;424;;Rue;du Lavandin;;34070;Montpellier;;;0;;;;;;;;;591565284;1;69
1327;Ecoles privées sous contrat;Ecole juive Beit Yossef;Port Marianne;;04 67 22 56 68;;;;;;;;;;Rue;Edouard Villalonga;ZAC Blaise Pascal;34000;Montpellier;;;0;;;;;;;;;;;1180
1324;Ecoles privées sous contrat;Ecole Les Anges Gardiens;Hôpitaux - Facultés;;04 67 10 87 09;04 99 77 02 30;ecoleangesgardiens@orange.fr;;;;;;2958;;Avenue;des Moulins;;34080;Montpellier;;;0;;;;;;;;;;;1177
1304;Ecoles privées sous contrat;Ecole Les Joncquilles;Les Cévennes;;04 67 03 45 00;04 67 40 37 33;ethimmer@saintemarie34.org;;;;;;255;;Rue;Croix de Figuerolles;;34071;Montpellier;Cedex 3;;0;;;;;;;;;;;1157
29;Ecoles maternelles;Ecole maternelle Agrippa d'Aubigné;Hôpitaux - Facultés;;04 67 63 24 20;;;;;951;43.6421198487;3.85650119060;147;;Rue;des Quatre Seigneurs;;34090;Montpellier;;;0;;;;;;;;;289012693;1;347
21;Ecoles maternelles;Ecole maternelle Aliénor-d'Aquitaine;Croix d'Argent;;04 67 27 46 12;;;;;1307;43.5885411200;3.86455419126;694;;Rue;Jacques Bounin;;34070;Montpellier;;;0;;;;;;;;;606179393;1;84
25;Ecoles maternelles;Ecole maternelle Alphonse-Daudet;Croix d'Argent;;04 67 42 42 84;;;;;1206;43.6004788314;3.86853188282;2;;Allée;des Sophoras;;34070;Montpellier;;;0;;;;;;;;;608518314;1;72
55;Ecoles maternelles;Ecole maternelle Anatole-France;Montpellier Centre;;04 67 92 02 96;;;;;885;43.6045679749;3.87590423137;10;;Rue;du Général Lafon;;34000;Montpellier;;;0;;;;;;;;;305365764;1;106
75;Ecoles maternelles;Ecole maternelle Anne-Frank;Prés d'Arènes;;04 67 65 47 82;;;;;879;43.5974310239;3.89180163145;686;;Avenue;du Pont Trinquat;;34000;Montpellier;;;0;;;;;;;;;608284568;1;49
50;Ecoles maternelles;Ecole maternelle Aristote;Montpellier Centre;;04 67 65 49 03;;;;;895;43.6089024401;3.88877771819;446;;Boulevard;d'Antigone;;34000;Montpellier;;;0;;;;;;;;;595137310;1;144
63;Ecoles maternelles;Ecole maternelle Averroès;Mosson;;04 67 75 27 10;;;;;1166;43.6380013025;3.81912427078;47;;Rue;Jaufré Rudel;;34080;Montpellier;;;0;;;;;;;;;74016321;2;331
20;Ecoles maternelles;Ecole maternelle Bertie-Albrecht;Croix d'Argent;;04 67 42 40 74;;;;;1222;43.5925026798;3.86879878965;1;;Place;de Fontjun;;34070;Montpellier;;;0;;;;;;;;;606174142;1;24
52;Ecoles maternelles;Ecole maternelle Chaptal;Montpellier Centre;;04 67 92 35 43;;;;;961;43.6112981601;3.86630945320;9;;Boulevard;des Arceaux;;34000;Montpellier;;;0;;;;;;;;;598188508;1;173
31;Ecoles maternelles;Ecole maternelle Charlie-Chaplin;Hôpitaux - Facultés;;04 67 63 35 60;;;;;1076;43.6268870356;3.86393264210;120;;Rue;de la Jalade;;34090;Montpellier;;;0;;;;;;;;;595150753;1;290
62;Ecoles maternelles;Ecole maternelle Docteur Roux;Montpellier Centre;;04 67 92 35 40;;;;;999;43.6061105023;3.86194207219;96;;Rue;du Faubourg Figuerolles;;34000;Montpellier;;;0;;;;;;;;;608523539;1;126
57;Ecoles maternelles;Ecole maternelle Francis-Garnier;Montpellier Centre;;04 67 92 35 42;;;;;1015;43.6078366904;3.87164629280;2;;Rue;Général-René;;34000;Montpellier;;;0;;;;;;;;;608519173;1;133
1108;Ecoles maternelles;Ecole maternelle Geneviève de Gaulle Anthonioz;Montpellier Centre;;04 99 92 21 70;;;;;;43.6046398222888;3.89406074535485;10;;Chemin;des Barques;;34000;Montpellier;;;0;;;;;;;;;;;107
42;Ecoles maternelles;Ecole maternelle Geneviève-Bon;Les Cévennes;;04 67 75 02 34;;;;;1268;43.6173923471;3.83874367897;971;;Rue;Paul Rimbaud;;34080;Montpellier;;;0;;;;;;;;;608482957;1;226
23;Ecoles maternelles;Ecole maternelle Hélène-Boucher;Croix d'Argent;;04 67 42 52 84;;;;;1296;43.5965377794;3.83962872900;240;;Quai;Flora Tristan;;34070;Montpellier;;;0;;;;;;;;;608520639;1;48
66;Ecoles maternelles;Ecole maternelle Indira-Gandhi;Mosson;;04 67 75 35 45;;;;;1142;43.6399291351;3.81974628874;380;;Rue;Pierre Cardenal;;34080;Montpellier;;;0;;;;;;;;;74024497;2;340
51;Ecoles maternelles;Ecole maternelle Ingrid Bergman;Montpellier Centre;;04 67 72 35 58;;;;;;43.6188130671671;3.89100567315101;20;;Boulevard;Mounié;;34000;Montpellier;;;0;;;;;;;;;22940825;2;242
38;Ecoles maternelles;Ecole maternelle Jacques-Prévert;Mosson;;04 67 75 64 66;;;;;1040;43.6426142643;3.81573258262;209;;Avenue;du Comté de Nice;;34080;Montpellier;;;0;;;;;;;;;595198230;1;350
67;Ecoles maternelles;Ecole maternelle James-Joyce;Mosson;;04 67 75 34 87;;;;;932;43.6280012451;3.81792596876;122;;Rue;de Bologne;;34080;Montpellier;;;0;;;;;;;;;598146060;1;304
73;Ecoles maternelles;Ecole maternelle Jean-Cocteau;Prés d'Arènes;;04 67 92 15 80;;;;;1066;43.5914697508;3.88655927632;16;;Rue;de la Bandido;;34000;Montpellier;;;0;;;;;;;;;598105826;1;15
58;Ecoles maternelles;Ecole maternelle Jean-de-la-Fontaine;Montpellier Centre;;04 67 72 35 57;;;;;1086;43.6153667043;3.87830466969;27;;Quai;des Tanneurs;;34000;Montpellier;;;0;;;;;;;;;598107468;1;202
61;Ecoles maternelles;Ecole maternelle Jean-Jacques-Rousseau;Montpellier Centre;;04 67 60 61 94;;;;;1274;43.6124867085;3.87592396932;21;;Rue;d'Aigrefeuille;;34000;Montpellier;;;0;;;;;;;;;579713305;1;183
45;Ecoles maternelles;Ecole maternelle Jeanne-Deroin;Les Cévennes;;04 67 75 59 85;;;;;1096;43.6083819834;3.83659712356;88;;Rue;Viollet le Duc;;34070;Montpellier;;;0;;;;;;;;;608496820;1;140
47;Ecoles maternelles;Ecole maternelle Johann Wolfgang Von Goethe;Les Cévennes;;04 67 92 75 38;;;;;968;43.6110284910;3.85327359844;3;;Rue;des Coronilles;;34000;Montpellier;;;0;;;;;;;;;608522781;1;164
49;Ecoles maternelles;Ecole maternelle Jules-Michelet;Les Cévennes;;04 67 10 06 05;;;;;1469;43.6156990884;3.83879952964;;;Rue;des Araucarias;;34080;Montpellier;;;0;;;;;;;;;608503044;1;203
24;Ecoles maternelles;Ecole maternelle Lily-Boulanger;Croix d'Argent;;04 67 42 77 40;;;;;1259;43.6003886963;3.84606264702;25;;Rue;Robespierre;;34070;Montpellier;;;0;;;;;;;;;595256343;1;74
71;Ecoles maternelles;Ecole maternelle Louise-Michel;Port Marianne;;04 67 65 73 72;;;;;1246;43.6103215663;3.89828069683;501;;Avenue;de la Pompignane;;34000;Montpellier;;;0;;;;;;;;;608532463;1;154
53;Ecoles maternelles;Ecole maternelle Louis-Figuier;Montpellier Centre;;04 67 65 64 89;;;;;1187;43.6040977751;3.88210817966;14;;Rue;Farges;;34000;Montpellier;;;0;;;;;;;;;256110262;1;99
60;Ecoles maternelles;Ecole maternelle Louis-Pasteur;Montpellier Centre;;04 67 60 64 96;;;;;1107;43.6092055185;3.87331755262;15;;Rue;Saint-Sépulcre;;34000;Montpellier;;;0;;;;;;;;;265089228;1;148
22;Ecoles maternelles;Ecole maternelle Ludwig-Van-Beethoven;Croix d'Argent;;04 67 27 66 71;;;;;1213;43.5847791280;3.85631902246;381;;Chemin;de Poutingon;;34070;Montpellier;;;0;;;;;;;;;444833667;1;79
