ID_MTPWEB;CATEGORIE;NOM;QUARTIER;SOUSQUARTIER;TELEPHONE;FAX;COURRIEL;SITEWEB;STATIONNEMENT;ID_GIS_DELTA;LATITUDE;LONGITUDE;ADDR_NUMERO;ADDR_SUFFIXE;ADDR_VOIETYPE;ADDR_NOMVOIE;ADDR_COMPLEMENTAIRE;ADDR_CODEPOSTAL;ADDR_VILLE;ADDR_CEDEX;AME_ACCESSIBILITEGENERALE;AME_BOUCLEMAGNETIQUE;AME_TOILETTE;AME_ASCENSEUR;AME_PLACESTATIONNEMENT;AME_ACCESSIBILITESTATIONNEMENT;ACCES_PRECISION;ACCES_TRAM;ACCES_BUS;COMMENTAIRE;ENSAVOIRPLUS
438;Clubs de loisirs;Club de loisirs Luis Mariano;Montpellier Centre;;04 67 58 88 64;;;;;1804;43.6068483924;3.85979734265;;;Place Agrippa d'Aubigné;;Cité Gély - Parc de la Guirlande;34000;Montpellier;;;0;;;;;;;ligne 4;<ul><li><strong>Inscriptions</strong></li></ul><p>Se renseigner auprès du secrétariat. <br />Service gratuit pour les détenteurs de la carte Age d'Or. </p><ul><li><strong>Horaires d'ouverture</strong><br />du lundi au vendredi, de 11h à 18h.</li></ul><ul><li><strong>Les animations</strong><br />Jeux de carte, lotos, bals, sorties, fêtes, conférences, lectures, anglais , ilalien, mémoire, sophrologie, Taï-chi, dessin-aquarelle, décoration intérieure, lectures/contes et poésies, gouters littéraires, films CD Room... <br />- Rencontres inter - générations</li></ul><ul><li><strong>Centre de Ressources Informatiques</strong><br />Initiation, perfectionnement à l'outil informatique (les logiciels Windows, Word...)  et à la découverte d'internet<br />Animateur : Philippe PELERIN</li></ul><p>* Horaires : <br />- 10h00 à 12h00 tous les jours </p><p>* Inscription aux cours : <br />Tous les jours dans le club aux n° de téléphone : 09 64 03 51 29 ou 04 67 58 88 64</p><p>* Tarifs <br />Module de 8 heures (sur 2 semaines, 4 fois 2h) : 40€ </p>;
431;Clubs de loisirs;Espace Antonin Balmés;Montpellier Centre;;04 67 22 48 56;;;;;2152;43.6065405294;3.89570257887;;;Esplanade de l'Europe;Esplanade de l'Europe;;34000;Montpellier;;;0;;AUX_NORMES;;;;ligne 1 station Piscine olympique ou Tramway 2;;"<ul> <li><strong>Inscriptions</strong><br>Se renseigner aupr&#232;s du secr&#233;tariat. </li> </ul> <ul> <li><strong>Ouverture</strong><br>du lundi au vendredi, de 9h &#224; 12h - 14h &#224; 17h30</li> </ul> <ul> <li><strong>Les animations</strong><br>Jeux de soci&#233;t&#233; (scrabble, bridge, tarot, pyramide...), yoga relaxation, th&#233;&#226;tre, sculpture- modelage, arts plastiques, broderie, peinture sur soie, couture, patchwork, Chorale gospels et Bossa- Nova, langue et culture occitane, sophrologie...</li> </ul>";
281;Terrains de foot;Terrain de foot Alain-Hernandez;Montpellier Centre;;;;;;;1424;43.6065289063;3.85553075695;;;Rue José-Maria-de-Heredia;;;34000;Montpellier;;;0;;;;;;;ligne 11;<h5>Horaires</h5><ul><li> Dans la journée : écoles, collèges, lycées</li><li>18h - 22h : clubs </li></ul><h5>Tarifs </h5><ul><li>Gratuit pour les écoles primaires et les clubs sportifs</li><li>Payant pour collèges, lycées et universités. </li></ul><p>Dans tous les cas, une demande de créneaux devra être faite auprès du service des Sports. </p>;
163;Boulodromes de Pétanque;Boulodrome Figuerolles;Montpellier Centre;Figuerolles;;;;;;765;43.6062499429;3.86144877890;;;Rue de la Commune-Clôture;;;34000;Montpellier;;;0;;;;;;;;;
134;Halle;Halles Laissac;Montpellier Centre;;04 67 92 41 17;;;;Parking Laissac 250 places;00051100;43.6061166515;3.87664908859;;;Place ;Alexandre Laissac;;34000;Montpellier;;;0;;;;;;ligne 1 station Comédie;lignes 4,5,6,7 et 16 arrêts Observatoire et/ou Anatole France ;"<p>&#160;24 commer&#231;ants</p> <ul> <li>Ouverture<br>Tous les jours <br>Du dimanche au vendredi de 7h &#224; 13h, <br>Samedi de 7h &#224; 15h. </li> </ul>";
62;Ecoles maternelles;Ecole maternelle Docteur Roux;Montpellier Centre;;04 67 92 35 40;;;;;999;43.6061105023;3.86194207219;96;;rue du Faubourg Figuerolles;;;34000;Montpellier;;;0;;;;;;;;;
207;Multisports;Terrain multisports Figuerolles;Montpellier Centre;;;;;;;1661;43.6061065771;3.86154290247;;;Rue de la Commune Clôture;;;34000;Montpellier;;;0;;;;;;;;<ul><li>Activités proposées<br />Ces équipements de proximité sont accessibles à tout public. <br />Football <br />Handball <br />Volley ball <br />Basket ball<br /> </li><li>Horaires : 8h à 22h</li><li>Tarifs :gratuit</li></ul>;
170;Boulodromes de Pétanque;Boulodrome Léon-Cazal;Port Marianne;;;;;;;1641;43.6061036603;3.90574388864;237;;route de Vauguières;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
1419;Parkings du centre ville;Parking Laissac;Montpellier Centre;Gambetta;04 67 92 07 27;;;;;00051200;43.6060067421;3.87678718877;;;Place;Alexandre-Laissac ;;34000;Montpellier;;;0;;;;;;;;"<p>Parking public de 250 places g&#233;r&#233; par TaM</p> <p><a id=""196"" href=""#"" typelien=""LienInterne"" libelle_ancre=""undefined"">Participe &#224; l'op&#233;ration ""ch&#232;que parking""</a></p>";"<p>Parking public de 250 places g&#233;r&#233; par TaM, offrant les services suivants : <br>- Lanceur de batterie <br>- R&#233;cup&#233;ration des piles usag&#233;es et journaux <br>- Places de courtoisie<br>- Modulauto<br>- Velomagg'<br>- Parc &#224; v&#233;los <p>&#160;</p> <p><strong>Abonnements et tarif propos&#233;s :</strong> <br>- Abonnement r&#233;sident<br>- Tarif s&#233;jour pr&#233;f&#233;rentiel pour les d&#233;tenteurs d'un billet SNCF<br>- Abonnement travail</p> </p>"
1417;Parkings du centre ville;Parking Gambetta;Montpellier Centre;Gambetta;04 67 92 72 64;;;;;00063800;43.6059875651;3.87289103404;;;Cours;Gambetta;;34000;Montpellier;;;0;;;;;;;;"<p>Parking public de 500 places g&#233;r&#233; par TaM</p> <p>P<a id=""196"" href=""#"" typelien=""LienInterne"" libelle_ancre=""undefined"">articipe &#224; l'op&#233;ration ""ch&#232;que parking""</a></p>";"<p>Parking public de 500 places g&#233;r&#233; par TaM, offrant les services suivants : <br>- WC public<br>- Lanceur de batterie <br>- R&#233;cup&#233;ration des piles usag&#233;es et journaux <br>- Places de courtoisie<br>- Modulauto<br>- Gonfleur pour pneu<br>- Velomagg'<br>- Prise pour v&#233;hicule &#233;lectrique<br>- Parc &#224; v&#233;los<br>- Places familiales<br>- Pompe &#224; v&#233;los</p> <p><strong>Abonnements et tarif propos&#233;s :</strong> <br>- Tarif de nuit<br>- Tarif s&#233;jour pr&#233;f&#233;rentiel pour les d&#233;tenteurs d'un billet SNCF<br>- Permanent r&#233;sident<br>- Nuit r&#233;sident<br>- Forfait Grand C&#339;ur<br>- Permanent travail<br>- Moto r&#233;sident<br>- Moto travail<br>- Multiparc<br>- Multiparc +</p>"
112;Ecoles élémentaires;Ecole élémentaire Sévigné;Montpellier Centre;;04 67 92 35 48;;;;;1279;43.6059864280;3.86975474677;5;;rue Bernard de Tréviers;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
774;Multi-accueils municipaux;Multi accueils Les Farfadets;Montpellier Centre;;04 67 27 69 46;;;;;1560;43.6056705109;3.85885615493;4-6;;rue;Albert Samain;;34070;Montpellier;;;0;;;;;;;;;
949;Parcs et jardins;Petit Bois de la Colline;Les Cévennes;;;;;;;21;43.6056607916;3.84085350694;;;Rue de la croix de Figuerolles;;;34070;Montpellier;;;0;;;;;;;;<p>Un vaste espace naturel de 2 ha ouvert au public en 1983, agréablement boisé de frênes, de pins et de chênes. Le parcours sportif et l’aire de jeux de ballons en font un lieu idéal pour les activités de plein-air.</p>;
13;Gymnases;Gymnase Alain Le Hetet;Port Marianne;;;;;;;1640;43.6055840514;3.90606562509;237;;route de Vauguières;;;34000;Montpellier;;;0;;;;;;tramway 1 : station Odysseum ;"Lignes de bus : ""la ronde"", N°29";<p><strong>Horaires</strong><br /><br />Dans la journée : écoles et collèges <br />18h-22h : clubs </p><p>Dans tous les cas une demande de créneaux devra être faites auprès du service des Sports.<br />  <br /><strong>Tarifs</strong><br />Gratuits pour les écoles primaires et clubs sportifs. <br />Sous convention pour les collèges et les lycées.<br /> </p>;
262;Salles de sports;Salle de boxe Jean Farre;Montpellier Centre;;04 67 69 94 51;;;;;1325;43.6055812471;3.85637936824;;;Rue José-Maria-de-Heredia;;;34000;Montpellier;;;0;;;;;;;ligne 11 ;<h5>Horaires et tarifs </h5><ul><li>Se renseigner directement auprès du club (04 67 69 94 51) </li></ul>;
894;Parcs et jardins;Square Planchon;Montpellier Centre;;;;;;;511;43.6055678642;3.87993204951;;;Rue de la République;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
402;Lycées;Lycée Jules Ferry - La Colline;Les Cévennes;La Chamberte;04 67 10 74 01;04 67 10 74 00;;lyceejulesferry-lacolline.com;;70009300;43.6054997349;3.84213560339;270;;avenue;de la Colline;;34071;Montpellier;Cedex 3;;0;;;;;;;;"<ul> <li>lyc&#233;e professionnel </li> <li>Avec internat et demi-pension</li> </ul>";
100;Ecoles élémentaires;Ecole élémentaire Frédéric Bazille;Montpellier Centre;;04 67 42 67 64;;;;;1018;43.6054958573;3.85767440578;146;;rue du Mas de Merle;;;34070;Montpellier;;;0;;;;;;;;<p> </p>;
315;Maisons pour tous;Maison pour tous Albertine Sarrazin;Montpellier Centre;Figuerolles;04 67 27 24 66;04 67 69 48 72;mpt.f.malherbe@wanadoo.fr;;;1705;43.6053044434;3.85946169556;43;;rue;Tour Gayraud;;34070;Montpellier;;;0;;;;;;;11 arrêt Claret;"<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224; 12h et de 14h &#224; 18h</p>";
12;Gymnases;Gymnase Jean-Ramel;Montpellier Centre;;04 67 27 49 14;;;;;1324;43.6052194736;3.85650336448;;;Rue José-Maria-de-Hérédia;;;34070;Montpellier;;;0;;;;;;;ligne 11 ;<h5>Clubs sportifs<br /> </h5><ul><li>A.M.R.S Volley loisir (04 67 66 34 42) </li><li>A.R.E.C.R.E.E Basket loisir (04 67 27 91 70)</li><li>COOLVolley (06 03 20 62 33) </li><li>ASPTT Volley loisir (04 99 52 60 70) </li><li>Montpellier VBA Volley loisir (04 67 40 05 72) </li><li> ASEM Volley  Mme Olivier (04 67 34 70 00) </li><li><p> SAMA Volley (04 67 69 45 39) <br /> </p></li></ul><h5>Horaires</h5><ul><li>Dans la journée : écoles, collèges</li><li>18h - 22h : clubs </li></ul><p>Dans tous les cas, une demande de créneaux devra être faite auprès du service des Sports. </p><h5> <br /> <br />Tarifs</h5><ul><li>Gratuit pour les écoles primaires et clubs sportifs. </li><li>Sous convention pour les collèges et les lycées.</li></ul>;
264;Salles de sports;Salle de sports La Babotte;Montpellier Centre;;04 67 92 93 44;;;;;1402;43.6051556774;3.87724420764;;;Rue Parlier;;;34000;Montpellier;;;0;;;;;;"Tramway ""station Comédie"" ou ""Gares""
";Ligne de bus n° 4, 5, 6, 7, 8, 11, 14, 15, 16;<h5>Clubs sportifs et disciplines<br /> </h5><ul><li>AS Senzala Capoeira (04 67 99 39 10)</li><li>Cercle Artistique Danse Orientale (06 65 70 33 74)</li><li>Gazelles d'Orient Danse Orientale (04 67 58 60 54)</li><li>Axe Bahia Capoeira (06 63 46 50 11) </li><li>CAC St François Gymnastique loisir (04 67 65 95 18)</li><li>Cercle d'Aïkido Montpelliérain (04 67 69 99 46)</li><li>Bujinkan Ninjutsu/budôTaïjutsu (04 67 40 58 25)</li><li> Gym Relax Gymnastique Loisir </li><li> Timan'Maye  Danse  (04 67 07 38 28)</li><li>  Arte Progresso Capoeira (04 67 92 31 76) </li></ul><h5><br /> Horaires</h5><ul><li>de 8h à 22h </li></ul><p>Une demande de créneaux devra être faite auprès du service des Sports.</p><h5>Tarifs</h5><ul><li>Gratuit pour les clubs sportifs.</li></ul>;
1343;Services municipaux;Direction de la démocratie de proximité et de la vie associative;Montpellier Centre;;04 67 34 88 00;;;;;1563;43.6051151283;3.87879915816;16;;rue de la République;;;34000;Montpellier;;PRATICABLE;0;AUX_NORMES;AUX_NORMES;;AUX_NORMES;;lignes 1 et 2, station Gare St Roch;;"<h5 align=""left"">Horaires </h5><ul><li><p align=""left"">du lundi au vendredi, de 9h30 à 12h et de 14h à 17h30 </p></li></ul><h5>Contacts</h5><ul><li>Patrick Vignal, <br />adjoint au maire délégué à la démocratie de proximité <br />Tél. 04 67 34 74 50</li></ul><ul><li>Secrétariat permanent des conseils consultatifs de quartier<br />Tél. 04 67 34 71 94</li></ul><ul><li>Service des associations <br />Tél. 04 67 34 71 36</li></ul>";
418;Services municipaux;Maison de la Démocratie;Montpellier Centre;Comédie;04 67 34 88 00;04 67 34 88 10;;;;1563;43.6051151283;3.87879915816;16,;;rue ;de la République;;34000;Montpellier;;PRATICABLE;2;AUX_NORMES;AUX_NORMES;;;;ligne 1 et 2, station Gare Saint-Roch;tous les bus du centre-ville;"<h5>La Maison de la D&#233;mocratie est une structure mise au service des citoyennes et citoyens de la ville.</h5> <p>Elle abrite la Direction de l'Action Territoriale, le service de la D&#233;mocratie de proximit&#233; et de la vie associative, le service des Maisons pour tous et de la coordination territoriale, la Direction Culture et Patrimoine, le service des journaux municipaux, les services de Montpellier au quotidien de Patrick Vignal et le secr&#233;tariat permanent des conseils consultatifs de quartier.</p> <p>C'est l&#224; &#233;galement que se situent les bureaux des adjointes au maire pour le quartier Montpellier Centre, les bureaux des six autres adjoints au maire d&#233;l&#233;gu&#233;s dans les quartiers &#233;tant situ&#233;s dans les maisons pour tous de leur secteur respectif.</p> <p>La Maison de la d&#233;mocratie pr&#233;sente l'avantage d'offrir dans un seul lieu, les moyens techniques, m&#233;diatiques et des salles de r&#233;unions pour permettre aux membres b&#233;n&#233;voles des conseils consultatifs de quartier de mieux faire vivre la d&#233;mocratie de proximit&#233;.</p>";"<p>&#160;Ouverte</p> <ul> <li> <p align=""left"">du lundi au vendredi, de 9h30 &#224; 12h et de 14h &#224; 17h30</p> </li> </ul> <h5>Contacts</h5> <ul> <li>Fanny Dombre-Coste<br>Adjointe au maire d&#233;l&#233;gu&#233;e au quartier Montpellier centre et &#224; la vie associative<br>Tel.&#160;04 67 34 88 02<br></li> <li>Patrick Vignal, <br>Adjoint au maire d&#233;l&#233;gu&#233; &#224; la d&#233;mocratie de proximit&#233; <br>T&#233;l. 04 67 34 88 27</li> <li> <p>Direction de l'Action Territoriale<br>&#160;&#160;&#160; T&#233;l. 04 67 34 88 60</p> </li> </ul> <p>&#160;&#160;&#160;&#160;&#160;&#160;&#160; <em>Service de la D&#233;mocratie de proximit&#233; et de la vie associative</em></p> <p>&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Secr&#233;tariat permanent des conseils consultatifs de quartier<br>&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;T&#233;l. 04 34 88 75 20</p> <p>&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;Vie associative&#160;<br>&#160;&#160;&#160;&#160;&#160;&#160;&#160;&#160;T&#233;l. 04 67 34 71 36</p> <p>&#160;&#160;&#160;&#160;&#160;&#160;&#160;<em> Service des Maisons pour tous et de la coordination territoriale</em></p> <p>&#160;&#160;&#160;&#160;&#160;&#160;&#160; T&#233;l. 04 67 34 88 78</p> <ul> <li>Direction Culture et Patrimoine<br>T&#233;l. 04 67 34 88 80</li> <li>Journaux municipaux<br>T&#233;l. 04 67 34 88 08</li> </ul>"
560;Services municipaux;Service des associations;Montpellier Centre;Comédie;04 67 34 71 36;;;www.assos.montpellier.fr;;1563;43.6051151283;3.87879915816;16;;rue;de la République;Maison de la Démocratie;34000;Montpellier;;PRATICABLE;2;AUX_NORMES;PRATICABLE;;;;Lignes 1 et 2, station Gare st Roch;;"<p>Le service des associations, situ&#233; &#224; la Maison de la D&#233;mocratie a pour principaux buts d'informer, d'assister les associations et le public. Il organise, chaque ann&#233;e le 2e dimanche de septembre, l'Antigone des Associations.</p> <p>Il &#233;dite l'Annuaire des associations qui recense les associations en activit&#233; sur la ville dans 17 domaines : culture, &#233;ducation, loisirs, sciences...</p> <p>&#160;</p>";"<h5>Adresse postale</h5> <p>Direction de la d&#233;mocratie de proximit&#233; et vie associative<br>Service des associations<br>Mairie de Montpellier<br>1 place Francis-Ponge<br>34064 Montpellier Cedex 2</p>"
601;Services municipaux;Service des Maisons pour tous et de la coordination territoriale;Montpellier Centre;;04 67 34 88 00;04 67 34 88 70;;;Comédie;1563;43.6051151283;3.87879915816;16;;rue;de la République;Maison de la Démocratie;34000;Montpellier;;PRATICABLE;2;AUX_NORMES;PRATICABLE;;;;"ligne 1 - station Gare Saint-Roch
ligne 2 - station Gare Saint-Roch";;"<p>&#160;Bureaux ouverts de 9h00 &#224; 12h30 et de 14h00 &#224; 17h30</p>";
113;Ecoles élémentaires;Ecole élémentaire Jules Simon;Montpellier Centre;;04 67 65 60 54;;;;;1077;43.6050331354;3.88596987264;45;;rue de la Méditerranée;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
565;Postes de Police municipale;Poste de police municipale Cité Gély;Montpellier Centre;;04 67 47 48 27;;;;;1764;43.6049620792;3.85914470556;1;;route de Lavérune;;;34000;Montpellier;;;0;;;;;;;;<ul><li>Heures d'ouverture : du lundi au vendredi de 7h à 21h.</li><li>Ce poste couvre les quartiers : <br />- Arceaux <br />- Figuerolles <br />- Gambetta <br />- Gares </li></ul>;
55;Ecoles maternelles;Ecole maternelle Anatole-France;Montpellier Centre;;04 67 92 02 96;;;;;885;43.6045679749;3.87590423137;10;;rue du Général Lafon;;;34000;Montpellier;;;0;;;;;;;;;
125;Ecoles élémentaires;Ecole élémentaire Jean Jaurès;Port Marianne;;04 99 92 22 46;;;;;1588;43.6042964112;3.89391198011;12;;chemin des Barques;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
316;Maisons pour tous;Maison pour tous Voltaire;Montpellier Centre;Gares;04 99 52 68 45;04 99 52 68 46;mpt.voltaire@numericable.fr;;;1704;43.6041871129;3.88875067640;3;;Square ;Jean Monnet;;34070;Montpellier;;;0;;;;;;ligne 2 station Voltaire;;"<p><strong>Accueil et renseignements</strong><br>du lundi au vendredi de 9h &#224; 19h<br>vendredi fermeture &#224; 18h&#160;</p>";
1133;Ecoles maternelles;Ecole maternelle Michel De L'Hospital;Port Marianne;;04 99 64 27 47;;;;;1571;43.6041130975;3.90735687901;380;;route de Vauguières;;;34000;Montpellier;;;0;;;;;;;;<p> Ouverture rentrée 2007/2008</p>;
53;Ecoles maternelles;Ecole maternelle Louis-Figuier;Montpellier Centre;;04 67 65 64 89;;;;;1187;43.6040977751;3.88210817966;14;;rue Farges;;;34000;Montpellier;;;0;;;;;;;;;
44;Ecoles maternelles;Ecole maternelle Maria-Callas;Les Cévennes;;04 67 75 56 55;;;;;1339;43.6040783987;3.84340841978;843;;rue de la Croix de Figuerolles;;;34070;Montpellier;;;0;;;;;;;;;
93;Ecoles élémentaires;Ecole élémentaire Dante Alighieri;Les Cévennes;;04 67 75 64 98;;;;;1334;43.6040401106;3.84496191466;759;;rue de la Croix de Figuerolles;;;34070;Montpellier;;;0;;;;;;;;<p> </p>;
98;Ecoles élémentaires;Ecole élémentaire Sun Yat Sen;Les Cévennes;;04 67 75 58 32;;;;;1337;43.6040296113;3.84434317255;803;;rue de la Croix de Figuerolles;;;34070;Montpellier;;;0;;;;;;;;<p> </p>;
101;Ecoles élémentaires;Ecole élémentaire Paul Bert- Victor Hugo;Montpellier Centre;;04 67 65 64 80;;;;;1263;43.6036976869;3.88107857343;19;;rue du Général Riu;;;34000;Montpellier;;;0;;;;;;;;<p> </p>;
265;Salles de sports;Salle de sports Louis Lachenal;Croix d'Argent;;04 67 45 49 90;;;;;1342;43.6033608033;3.84467142337;;;Rue croix-de-Figuerolles;;;34000;Montpellier;;;0;;;;;;;"Bus N° 11
";"<h5>Clubs sportifs et disciplines<br /> </h5><ul><li>CEP Montpellier Gymnastique Sportive (04 67 63 82 02) </li></ul><h5> <br />Horaires</h5><ul><li>8h00 - 22h00 </li></ul><p>Dans tous les cas, une demande de créneaux devra être faite auprès du Service des Sports.</p><p>Pour en savoir plus : Service des Sports  </p><h5> <br />Tarifs</h5><ul><li>Gratuit pour les écoles primaires et les clubs.<br /> </li></ul><p><table cellspacing=""0"" cellpadding=""2"" width=""460"" align=""center"" border=""0""><tbody></tbody></table></p><p><table cellspacing=""2"" cellpadding=""2"" width=""460"" align=""center"" border=""0""><tbody></tbody></table></p><p><table cellspacing=""2"" cellpadding=""2"" width=""460"" align=""center"" border=""0""><tbody></tbody></table></p><p><table cellspacing=""0"" cellpadding=""2"" width=""460"" align=""center"" border=""0""><tbody><tr><td width=""460""> </td></tr></tbody></table></p><p><table cellspacing=""0"" cellpadding=""2"" width=""460"" align=""center"" border=""0""><tbody></tbody></table></p><p><table cellspacing=""0"" cellpadding=""2"" width=""460"" align=""center"" border=""0""><tbody><tr><td width=""460""> </td></tr></tbody></table></p><p><table cellspacing=""0"" cellpadding=""2"" width=""460"" align=""center"" border=""0""><tbody></tbody></table></p>";
257;Salles de sports;Salle de sports Amélie Blanchard;Montpellier Centre;;04 67 92 30 24;;;;;1318;43.6030132389;3.87324558493;;;Rue de Bercy;;;34000;Montpellier;;;0;;;;;;;"lignes 5, 6, 7, 14, 20, 26, 27
";<h5>Clubs sportifs et disciplines<br />  </h5><ul><li>AS Académique M.TKD Taekwondo (06 86 31 62 57) </li><li>Croix d'Argent Volley (04 67 58 62 00) </li><li>La Garriga Danse folklorique (04 67 13 72 04 HB)</li><li>Montpellier Taekwondo (04 67 54 17 37</li></ul><h5> <br />Horaires</h5><ul><li>Dans la journée : collèges, lycées</li><li> 18h - 22h : Clubs </li></ul><p>Dans tous les cas, une demande de créneaux devra être faite auprès du service des Sports.<br /> </p><h5>Tarifs</h5><ul><li>Gratuit pour les clubs sportifs</li><li>Sous convention pour les collèges et lycées.</li></ul>;
