"Exercice","I_F","D_R","Nature","Sous-fontion","Montant","Libellé nature","Libellé fonction"
2005,"I",1,2315,816,"3206650,83","IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE","AUTRES RESEAUX ET SERVICES DIVERS"
2005,"I",1,2315,821,"104489,28","IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE","EQUIPEMENTS DE VOIRIE"
2005,"I",1,2315,822,"35083697,99","IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE","VOIRIE COMMUNALE ET ROUTES"
2005,"I",1,2315,823,"397715,89","IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE","ESPACES VERTS URBAINS"
2005,"I",1,2315,824,"4444870,29","IMMOBILISATIONS EN COURS INSTALLATIONS MATERIEL ET OUTILLAGE TECHNIQUE","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2005,"I",1,2318,112,"1078893,43","AUTRES IMMOBILISATIONS CORPORELLES EN COURS","POLICE MUNICIPALE"
2005,"I",1,274,,265132,"AUTRES IMMOBILISATIONS FINANCIERES PRETS",
2005,"I",1,274,823,300000,"AUTRES IMMOBILISATIONS FINANCIERES PRETS","ESPACES VERTS URBAINS"
2005,"I",1,275,,"137912,5","AUTRES IMMOBILISATIONS FINANCIERES DEPOTS ET CAUTIONNEMENTS VERSES",
2005,"I",1,27635,,"64028,59","AUTRES CREANCES IMMOBILISEES SUR GROUPEMENTS DES COLLECTIVITES",
2005,"I",1,4815,,"4875747,4","SUBVENTIONS POUR EQUIPEMENT DE TIERS",
2005,"I",1,10222,,"7833676,25","F.C.T.V.A.",
2005,"I",1,10223,,"1201266,07","T.L.E.",
2005,"I",1,10224,,152255,"VERSEMENT POUR DEPASSEMENT DU PLAFOND LEGAL DE DENSITE (PLD)",
2005,"I",1,1068,,"39940127,21","EXCEDENTS DE FONCTIONNEMENT CAPITALISES",
2005,"I",1,1321,112,"35465,45","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT & ETABLISSEMENTS NATIONAUX","POLICE MUNICIPALE"
2005,"I",1,1321,211,"40540,11","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT & ETABLISSEMENTS NATIONAUX","ECOLES MATERNELLES"
2005,"I",1,1321,212,"35710,5","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT & ETABLISSEMENTS NATIONAUX","ECOLES PRIMAIRES"
2005,"I",1,1321,324,75000,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT & ETABLISSEMENTS NATIONAUX","ENTRETIEN DU PATRIMOINE CULTUREL"
2005,"I",1,1321,412,"91444,59","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT & ETABLISSEMENTS NATIONAUX","STADES"
2005,"I",1,1321,823,50478,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT & ETABLISSEMENTS NATIONAUX","ESPACES VERTS URBAINS"
2005,"I",1,1321,824,"19464,68","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT & ETABLISSEMENTS NATIONAUX","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2005,"I",1,1321,91,"159327,3","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES ETAT & ETABLISSEMENTS NATIONAUX","FOIRES ET MARCHES"
2005,"I",1,1323,20,223244,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"I",1,1323,12,3811,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","HYGIENE ET SALUBRITE PUBLIQUE"
2005,"I",1,1323,211,"344899,5","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","ECOLES MATERNELLES"
2005,"I",1,1323,213,"314796,68","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","CLASSES REGROUPEES"
2005,"I",1,1323,313,50300,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","THEATRES"
2005,"I",1,1323,411,29488,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","SALLES DE SPORT, GYMNASES"
2005,"I",1,1323,412,146321,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","STADES"
2005,"I",1,1323,64,308020,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","CRECHES ET GARDERIES"
2005,"I",1,1323,814,6000,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","ECLAIRAGE PUBLIC"
2005,"I",1,1323,816,"20335,24","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","AUTRES RESEAUX ET SERVICES DIVERS"
2005,"I",1,1323,822,"140618,66","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","VOIRIE COMMUNALE ET ROUTES"
2005,"I",1,1323,823,78534,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","ESPACES VERTS URBAINS"
2005,"I",1,1323,824,"411902,45","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES DEPARTEMENTS","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2005,"I",1,1325,322,563750,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES GROUPEMENTS DE COLLECTIVITES","MUSEES"
2005,"I",1,1325,324,82500,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES GROUPEMENTS DE COLLECTIVITES","ENTRETIEN DU PATRIMOINE CULTUREL"
2005,"I",1,1325,822,"846822,12","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES GROUPEMENTS DE COLLECTIVITES","VOIRIE COMMUNALE ET ROUTES"
2005,"I",1,1325,824,78000,"SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES GROUPEMENTS DE COLLECTIVITES","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2005,"I",1,1327,64,"146871,3","SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES BUDGET COMMUNAUTAIRE ET FONDS STRUCT","CRECHES ET GARDERIES"
2005,"I",1,1328,20,"69703,79","AUTRES SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES AUTRES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2005,"I",1,1328,212,328000,"AUTRES SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES AUTRES","ECOLES PRIMAIRES"
2005,"I",1,1328,64,"739494,78","AUTRES SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES AUTRES","CRECHES ET GARDERIES"
2005,"I",1,1328,824,2497200,"AUTRES SUBVENTIONS D'EQUIPEMENT NON TRANSFERABLES AUTRES","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2005,"I",1,1342,,5665664,"FONDS AFFECTES A L'EQUIPEMENT NON TRANSFERABLES AMENDES DE POLICE",
2005,"I",1,1343,824,"1199576,05","FONDS AFFECTES A L'EQUIPEMENT NON  TRANSF.PLAN D'AMENAGEMENT D'ENSEMENBLE PAE","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2005,"I",1,1641,,30000000,"EMPRUNTS",
2005,"I",1,16441,,30000000,"EMPRUNT ASSORTI DE TIRAGE SUR LIGNE DE TRESORERIE",
2005,"I",1,165,,"70316,55","DEPOTS ET CAUTIONNEMENTS RECUS",
2005,"I",1,16818,,"14242,18","AUTRES EMPRUNTS AUTRES PRETEURS",
2005,"I",1,16878,,"39982,5","AUTRES ORGANISMES ET PARTICULIERS",
2005,"I",1,16882,,"10681,21","ICNE PROCEDURES DE CONTREPASSATION",
2005,"I",1,2111,,"111530,33","TERRAINS NUS",
2005,"I",1,21318,,"9470918,12","AUTRES BATIMENTS PUBLICS",
2005,"I",1,2182,,"654236,84","AUTRES IMMOBILISATIONS CORPORELLES MATERIEL DE TRANSPORT",
2005,"I",1,2423,,"64028,59","MISE A DISPOSITION D'ETABLISSEMENTS PUBLICS DE COOPERATION INTERCOMMUNALE",
2005,"I",1,274,,250000,"AUTRES IMMOBILISATIONS FINANCIERES PRETS",
2005,"I",1,274,824,"945183,91","AUTRES IMMOBILISATIONS FINANCIERES PRETS","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2005,"I",1,275,,24000,"AUTRES IMMOBILISATIONS FINANCIERES DEPOTS ET CAUTIONNEMENTS VERSES",
2005,"I",1,27635,,"64028,59","AUTRES CREANCES IMMOBILISEES SUR GROUPEMENTS DES COLLECTIVITES",
2005,"I",1,28031,,"475308,24","FRAIS D'ETUDES, RECHERCHE & DE DEVELOPPEMENT AMORTISSEMENTS DES FRAIS D'ETUDES",
2005,"I",1,28182,,"514404,59","MATERIEL DE TRANSPORT",
2005,"I",1,28183,,"1376613,3","MATERIEL DE BUREAU ET MATERIEL INFORMATIQUE",
2005,"I",1,28184,,"688954,94","MOBILIER",
2005,"I",1,28188,,"3036574,14","AUTRES",
2005,"I",1,4815,,"3332096,39","SUBVENTIONS POUR EQUIPEMENT DE TIERS",
2006,"F",1,60222,20,"333284,22","PRODUITS D'ENTRETIEN","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,60223,20,"451719,29","FOURNITURES DES ATELIERS MUNICIPAUX","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,60224,20,"233257,86","FOURNITURES ADMINISTRATIVES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,6042,20,1075613,"ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,6042,23,"950323,15","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","INFORMATION, COMMUNICATION, PUBLICITE"
2006,"F",1,6042,24,"347960,38","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","FETES ET CEREMONIES"
2006,"F",1,6042,26,"107010,23","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","CIMETIERES ET POMPES FUNEBRES"
2006,"F",1,6042,112,"198008,85","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","POLICE MUNICIPALE"
2006,"F",1,6042,12,"54345,57","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","HYGIENE ET SALUBRITE PUBLIQUE"
2006,"F",1,6042,211,"112886,89","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","ECOLES MATERNELLES"
2006,"F",1,6042,212,"178927,75","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","ECOLES PRIMAIRES"
2006,"F",1,6042,213,"13068,69","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","CLASSES REGROUPEES"
2006,"F",1,6042,251,"3846,24","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2006,"F",1,6042,30,"1248109,97","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","SERVICES COMMUNS"
2006,"F",1,6042,322,"125,4","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","MUSEES"
2006,"F",1,6042,323,"70250,15","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","ARCHIVES"
2006,"F",1,6042,40,"218912,64","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","SERVICES COMMUNS"
2006,"F",1,6042,415,"19238,97","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","MANIFESTATIONS SPORTIVES"
2006,"F",1,6042,421,"375282,78","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","CENTRES DE LOISIRS"
2006,"F",1,6042,422,"60175,6","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","AUTRES ACTIVITES POUR LES JEUNES"
2006,"F",1,6042,520,"6167,18","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","SERVICES COMMUNS"
2006,"F",1,6042,64,"1164776,42","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","CRECHES ET GARDERIES"
2006,"F",1,6042,812,"2870,4","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","COLLECTE ET TRAITEMENT DES ORDURES MENAGERES"
2006,"F",1,6042,814,"49999,98","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","ECLAIRAGE PUBLIC"
2006,"F",1,6042,816,"15022,26","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","AUTRES RESEAUX ET SERVICES DIVERS"
2006,"F",1,6042,820,"144764,11","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","SERVICES COMMUNS"
2006,"F",1,6042,821,"15176,9","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","EQUIPEMENTS DE VOIRIE"
2006,"F",1,6042,822,"10615,95","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","VOIRIE COMMUNALE ET ROUTES"
2006,"F",1,6042,823,"65830,33","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","ESPACES VERTS URBAINS"
2006,"F",1,6042,824,"41383,25","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2006,"F",1,6042,90,"52448,1","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","INTERVENTIONS ECONOMIQUES"
2006,"F",1,6042,91,"309725,41","ACHATS DE PRESTATIONS DE SERVICES AUTRES QUE TERRAINS A AMENAGER","FOIRES ET MARCHES"
2006,"F",1,60611,20,"2305,12","EAU ET ASSAINISSSEMENT","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,60611,26,"18567,75","EAU ET ASSAINISSSEMENT","CIMETIERES ET POMPES FUNEBRES"
2006,"F",1,60611,30,"5264,46","EAU ET ASSAINISSSEMENT","SERVICES COMMUNS"
2006,"F",1,60611,412,"24285,45","EAU ET ASSAINISSSEMENT","STADES"
2006,"F",1,60611,64,"66,23","EAU ET ASSAINISSSEMENT","CRECHES ET GARDERIES"
2006,"F",1,60611,823,"8599,45","EAU ET ASSAINISSSEMENT","ESPACES VERTS URBAINS"
2006,"F",1,60612,20,"753947,31","ENERGIE ET ELECTRICITE","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,60612,24,"8514,61","ENERGIE ET ELECTRICITE","FETES ET CEREMONIES"
2006,"F",1,60612,26,"4699,64","ENERGIE ET ELECTRICITE","CIMETIERES ET POMPES FUNEBRES"
2006,"F",1,60612,211,"725797,02","ENERGIE ET ELECTRICITE","ECOLES MATERNELLES"
2006,"F",1,60612,251,"53188,77","ENERGIE ET ELECTRICITE","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2006,"F",1,60612,30,"39674,07","ENERGIE ET ELECTRICITE","SERVICES COMMUNS"
2006,"F",1,60612,412,"354138,47","ENERGIE ET ELECTRICITE","STADES"
2006,"F",1,60612,422,"228262,83","ENERGIE ET ELECTRICITE","AUTRES ACTIVITES POUR LES JEUNES"
2006,"F",1,60612,64,"106449,13","ENERGIE ET ELECTRICITE","CRECHES ET GARDERIES"
2006,"F",1,60612,814,"1769999,37","ENERGIE ET ELECTRICITE","ECLAIRAGE PUBLIC"
2006,"F",1,60612,816,"403,33","ENERGIE ET ELECTRICITE","AUTRES RESEAUX ET SERVICES DIVERS"
2006,"F",1,60612,821,"159127,44","ENERGIE ET ELECTRICITE","EQUIPEMENTS DE VOIRIE"
2006,"F",1,60612,823,"30224,18","ENERGIE ET ELECTRICITE","ESPACES VERTS URBAINS"
2006,"F",1,60612,91,"17171,3","ENERGIE ET ELECTRICITE","FOIRES ET MARCHES"
2006,"F",1,60613,20,171200,"CHAUFFAGE URBAIN","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,60613,211,"7414,79","CHAUFFAGE URBAIN","ECOLES MATERNELLES"
2006,"F",1,60621,20,"72470,37","COMBUSTIBLES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,60621,26,"2342,47","COMBUSTIBLES","CIMETIERES ET POMPES FUNEBRES"
2006,"F",1,60621,823,"2178,86","COMBUSTIBLES","ESPACES VERTS URBAINS"
2006,"F",1,60622,20,"515283,51","CARBURANTS","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,60622,40,"993,49","CARBURANTS","SERVICES COMMUNS"
2006,"F",1,60622,822,"357,77","CARBURANTS","VOIRIE COMMUNALE ET ROUTES"
2006,"F",1,60622,823,"1918,39","CARBURANTS","ESPACES VERTS URBAINS"
2006,"F",1,60623,24,"24304,96","ALIMENTATION","FETES ET CEREMONIES"
2006,"F",1,60623,112,"5312,04","ALIMENTATION","POLICE MUNICIPALE"
2006,"F",1,60623,251,"1756978,32","ALIMENTATION","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2006,"F",1,60623,415,"135,79","ALIMENTATION","MANIFESTATIONS SPORTIVES"
2006,"F",1,60623,421,"274,3","ALIMENTATION","CENTRES DE LOISIRS"
2006,"F",1,60623,422,"688,29","ALIMENTATION","AUTRES ACTIVITES POUR LES JEUNES"
2006,"F",1,60623,64,"187042,46","ALIMENTATION","CRECHES ET GARDERIES"
2006,"F",1,60623,823,"125379,67","ALIMENTATION","ESPACES VERTS URBAINS"
2006,"F",1,60623,91,"4010,48","ALIMENTATION","FOIRES ET MARCHES"
2006,"F",1,60628,20,"96750,16","AUTRES FOURNITURES NON STOCKEES","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,60628,22,"679,73","AUTRES FOURNITURES NON STOCKEES","ADMINISTRATION GENERALE DE L'ETAT"
2006,"F",1,60628,23,"865,44","AUTRES FOURNITURES NON STOCKEES","INFORMATION, COMMUNICATION, PUBLICITE"
2006,"F",1,60628,24,"41350,29","AUTRES FOURNITURES NON STOCKEES","FETES ET CEREMONIES"
2006,"F",1,60628,26,"252,71","AUTRES FOURNITURES NON STOCKEES","CIMETIERES ET POMPES FUNEBRES"
2006,"F",1,60628,112,"3469,17","AUTRES FOURNITURES NON STOCKEES","POLICE MUNICIPALE"
2006,"F",1,60628,12,"22536,84","AUTRES FOURNITURES NON STOCKEES","HYGIENE ET SALUBRITE PUBLIQUE"
2006,"F",1,60628,211,"64443,32","AUTRES FOURNITURES NON STOCKEES","ECOLES MATERNELLES"
2006,"F",1,60628,212,"38673,18","AUTRES FOURNITURES NON STOCKEES","ECOLES PRIMAIRES"
2006,"F",1,60628,251,"167130,19","AUTRES FOURNITURES NON STOCKEES","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2006,"F",1,60628,30,"9140,18","AUTRES FOURNITURES NON STOCKEES","SERVICES COMMUNS"
2006,"F",1,60628,323,"3303,04","AUTRES FOURNITURES NON STOCKEES","ARCHIVES"
2006,"F",1,60628,411,"58818,88","AUTRES FOURNITURES NON STOCKEES","SALLES DE SPORT, GYMNASES"
2006,"F",1,60628,412,"81226,21","AUTRES FOURNITURES NON STOCKEES","STADES"
2006,"F",1,60628,415,"1600,46","AUTRES FOURNITURES NON STOCKEES","MANIFESTATIONS SPORTIVES"
2006,"F",1,60628,421,"709,32","AUTRES FOURNITURES NON STOCKEES","CENTRES DE LOISIRS"
2006,"F",1,60628,422,"18511,45","AUTRES FOURNITURES NON STOCKEES","AUTRES ACTIVITES POUR LES JEUNES"
2006,"F",1,60628,64,"17518,38","AUTRES FOURNITURES NON STOCKEES","CRECHES ET GARDERIES"
2006,"F",1,60628,814,"159787,8","AUTRES FOURNITURES NON STOCKEES","ECLAIRAGE PUBLIC"
2006,"F",1,60628,816,"269,73","AUTRES FOURNITURES NON STOCKEES","AUTRES RESEAUX ET SERVICES DIVERS"
2006,"F",1,60628,820,"637,82","AUTRES FOURNITURES NON STOCKEES","SERVICES COMMUNS"
2006,"F",1,60628,821,"15832,74","AUTRES FOURNITURES NON STOCKEES","EQUIPEMENTS DE VOIRIE"
2006,"F",1,60628,822,"23384,86","AUTRES FOURNITURES NON STOCKEES","VOIRIE COMMUNALE ET ROUTES"
2006,"F",1,60628,823,"204482,04","AUTRES FOURNITURES NON STOCKEES","ESPACES VERTS URBAINS"
2006,"F",1,60628,824,"560,57","AUTRES FOURNITURES NON STOCKEES","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2006,"F",1,60628,91,"22197,53","AUTRES FOURNITURES NON STOCKEES","FOIRES ET MARCHES"
2006,"F",1,60631,20,"20630,96","FOURNITURES D'ENTRETIEN","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,60631,22,"37,84","FOURNITURES D'ENTRETIEN","ADMINISTRATION GENERALE DE L'ETAT"
2006,"F",1,60631,23,"706,64","FOURNITURES D'ENTRETIEN","INFORMATION, COMMUNICATION, PUBLICITE"
2006,"F",1,60631,24,"4164,23","FOURNITURES D'ENTRETIEN","FETES ET CEREMONIES"
2006,"F",1,60631,26,"801,36","FOURNITURES D'ENTRETIEN","CIMETIERES ET POMPES FUNEBRES"
2006,"F",1,60631,112,"850,11","FOURNITURES D'ENTRETIEN","POLICE MUNICIPALE"
2006,"F",1,60631,12,"17430,04","FOURNITURES D'ENTRETIEN","HYGIENE ET SALUBRITE PUBLIQUE"
2006,"F",1,60631,211,"102394,03","FOURNITURES D'ENTRETIEN","ECOLES MATERNELLES"
2006,"F",1,60631,212,"116542,92","FOURNITURES D'ENTRETIEN","ECOLES PRIMAIRES"
2006,"F",1,60631,251,"49792,29","FOURNITURES D'ENTRETIEN","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2006,"F",1,60631,30,"2498,38","FOURNITURES D'ENTRETIEN","SERVICES COMMUNS"
2006,"F",1,60631,322,"210,39","FOURNITURES D'ENTRETIEN","MUSEES"
2006,"F",1,60631,323,"622,02","FOURNITURES D'ENTRETIEN","ARCHIVES"
2006,"F",1,60631,411,"19980,15","FOURNITURES D'ENTRETIEN","SALLES DE SPORT, GYMNASES"
2006,"F",1,60631,412,"8909,76","FOURNITURES D'ENTRETIEN","STADES"
2006,"F",1,60631,421,"1961,38","FOURNITURES D'ENTRETIEN","CENTRES DE LOISIRS"
2006,"F",1,60631,422,"1628,85","FOURNITURES D'ENTRETIEN","AUTRES ACTIVITES POUR LES JEUNES"
2006,"F",1,60631,64,"37489,55","FOURNITURES D'ENTRETIEN","CRECHES ET GARDERIES"
2006,"F",1,60631,814,"1687,6","FOURNITURES D'ENTRETIEN","ECLAIRAGE PUBLIC"
2006,"F",1,60631,816,"68,05","FOURNITURES D'ENTRETIEN","AUTRES RESEAUX ET SERVICES DIVERS"
2006,"F",1,60631,821,"1344,69","FOURNITURES D'ENTRETIEN","EQUIPEMENTS DE VOIRIE"
2006,"F",1,60631,822,"7514,3","FOURNITURES D'ENTRETIEN","VOIRIE COMMUNALE ET ROUTES"
2006,"F",1,60631,823,"14222,24","FOURNITURES D'ENTRETIEN","ESPACES VERTS URBAINS"
2006,"F",1,60631,824,"594,94","FOURNITURES D'ENTRETIEN","AUTRES OPERATIONS D'AMENAGEMENT URBAIN"
2006,"F",1,60631,91,"477,51","FOURNITURES D'ENTRETIEN","FOIRES ET MARCHES"
2006,"F",1,60632,20,"287497,08","FOURNITURES DE PETIT EQUIPEMENT","ADMINISTRATION GENERALE DE LA COLLECTIVITE"
2006,"F",1,60632,22,"2339,79","FOURNITURES DE PETIT EQUIPEMENT","ADMINISTRATION GENERALE DE L'ETAT"
2006,"F",1,60632,23,"886,3","FOURNITURES DE PETIT EQUIPEMENT","INFORMATION, COMMUNICATION, PUBLICITE"
2006,"F",1,60632,24,"28217,96","FOURNITURES DE PETIT EQUIPEMENT","FETES ET CEREMONIES"
2006,"F",1,60632,26,"255,38","FOURNITURES DE PETIT EQUIPEMENT","CIMETIERES ET POMPES FUNEBRES"
2006,"F",1,60632,112,"2816,65","FOURNITURES DE PETIT EQUIPEMENT","POLICE MUNICIPALE"
2006,"F",1,60632,12,"861,76","FOURNITURES DE PETIT EQUIPEMENT","HYGIENE ET SALUBRITE PUBLIQUE"
2006,"F",1,60632,211,"83397,8","FOURNITURES DE PETIT EQUIPEMENT","ECOLES MATERNELLES"
2006,"F",1,60632,212,"77949,58","FOURNITURES DE PETIT EQUIPEMENT","ECOLES PRIMAIRES"
2006,"F",1,60632,251,"37127,3","FOURNITURES DE PETIT EQUIPEMENT","HEBERGEMENT ET RESTAURATION SCOLAIRE"
2006,"F",1,60632,30,"17137,64","FOURNITURES DE PETIT EQUIPEMENT","SERVICES COMMUNS"
2006,"F",1,60632,323,"4232,19","FOURNITURES DE PETIT EQUIPEMENT","ARCHIVES"
2006,"F",1,60632,411,"41483,91","FOURNITURES DE PETIT EQUIPEMENT","SALLES DE SPORT, GYMNASES"
2006,"F",1,60632,412,"28399,42","FOURNITURES DE PETIT EQUIPEMENT","STADES"
2006,"F",1,60632,415,"11715,48","FOURNITURES DE PETIT EQUIPEMENT","MANIFESTATIONS SPORTIVES"
2006,"F",1,60632,421,"2105,1","FOURNITURES DE PETIT EQUIPEMENT","CENTRES DE LOISIRS"
2006,"F",1,60632,422,"16168,7","FOURNITURES DE PETIT EQUIPEMENT","AUTRES ACTIVITES POUR LES JEUNES"
2006,"F",1,60632,64,"47883,81","FOURNITURES DE PETIT EQUIPEMENT","CRECHES ET GARDERIES"
2006,"F",1,60632,812,"107,64","FOURNITURES DE PETIT EQUIPEMENT","COLLECTE ET TRAITEMENT DES ORDURES MENAGERES"
2006,"F",1,60632,814,"171640,26","FOURNITURES DE PETIT EQUIPEMENT","ECLAIRAGE PUBLIC"
2006,"F",1,60632,816,"970,05","FOURNITURES DE PETIT EQUIPEMENT","AUTRES RESEAUX ET SERVICES DIVERS"
2006,"F",1,60632,820,"51,91","FOURNITURES DE PETIT EQUIPEMENT","SERVICES COMMUNS"
2006,"F",1,60632,821,"171330,92","FOURNITURES DE PETIT EQUIPEMENT","EQUIPEMENTS DE VOIRIE"
2006,"F",1,60632,822,"6713,16","FOURNITURES DE PETIT EQUIPEMENT","VOIRIE COMMUNALE ET ROUTES"
2006,"F",1,60632,823,"126020,57","FOURNITURES DE PETIT EQUIPEMENT","ESPACES VERTS URBAINS"
2006,"F",1,60632,91,"2394,18","FOURNITURES DE PETIT EQUIPEMENT","FOIRES ET MARCHES"
2006,"F",1,60633,211,"790,58","FOURNITURES DE VOIRIE","ECOLES MATERNELLES"
2006,"F",1,60633,814,"29538,19","FOURNITURES DE VOIRIE","ECLAIRAGE PUBLIC"
2006,"F",1,60633,816,"17518,9","FOURNITURES DE VOIRIE","AUTRES RESEAUX ET SERVICES DIVERS"
2006,"F",1,60633,821,"275,08","FOURNITURES DE VOIRIE","EQUIPEMENTS DE VOIRIE"
2006,"F",1,60633,822,"22599,76","FOURNITURES DE VOIRIE","VOIRIE COMMUNALE ET ROUTES"
2006,"F",1,60633,823,"3866,53","FOURNITURES DE VOIRIE","ESPACES VERTS URBAINS"
