 Nom modèle,Surface de plancher (SHON),Surface terrain,Date signature décision finale,Nature avis décision,Nombre de logements créés,1 pièce logements individuels,2 pièces logements individuels,3 pièces logements individuels,4 pièces logements individuels,5 pièces logements individuels,1 pièce logements collectifs,2 pièces logements collectifs,4 pièces logements collectifs,3 pièces logements collectifs,5 pièces logements collectifs,Quartier,Secteur
Permis de Construire,119,311,06/12/2011,Favorable,,,,,,,,,,,,MC -Figuerolles,1
Permis de Construire,,364,23/01/2012,Favorable,,,,,,,,,,,,PA -Aiguerelles,4
Permis de Construire,37,606,01/03/2012,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,65,6300,29/03/2012,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,,7628,25/07/2012,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,"59,57",113,03/07/2008,Favorable,,,,,,,,,,,,MC -Gares,4
Permis de Construire,,13537,06/03/2008,Favorable,,,,,,,,,,,,CE -Les Cévennes,8
Permis de Construire,1880,2970,20/03/2008,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,"722,68",27539,10/04/2008,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,151,1000,02/07/2008,Favorable,1,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,152,1000,01/07/2008,Favorable,1,,,,,1,,,,,,PM -Port Marianne,4
Permis de Construire,154,1000,02/07/2008,Favorable,1,,,,,1,,,,,,PM -Port Marianne,4
Permis de Construire,27,501,05/05/2008,Favorable,,,,,,,,,,,,MC -Figuerolles,8
Permis de Construire,68,20259,30/03/2009,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,"-30,07",160,27/01/2009,Favorable,1,,,,,,,,,1,,MC -Figuerolles,7
Permis de Construire,"25,23",497,01/08/2008,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,2
Permis de Construire,1020,1062,24/04/2009,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,223,115,17/02/2010,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,"35,36",957,08/02/2010,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,"-36,24",102,05/03/2010,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,8478,37723,03/11/2009,Favorable,51,,,,,,1,19,9,22,,PA -Aiguerelles,5
Permis de Construire,607,1532,13/08/2009,Favorable,14,,,,,,10,4,,,,HF -Hopitaux Facultés,2
Permis de Construire,"101,13",487,25/11/2009,Favorable,,,,,,,,,,,,PA -Aiguerelles,4
Permis de Construire,172,2276,29/10/2010,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,,244,11/08/2010,Favorable,6,,,,,,1,4,,1,,PA -Aiguerelles,4
Permis de Construire,,580,04/10/2010,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,52,3074,15/07/2010,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,"14,5",450,12/03/2010,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,118,234,06/05/2010,Favorable,2,,,,,,,,,2,,CA -Lemasson,6
Permis de Construire,"1147,21",348,30/12/2010,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,1
Permis de Construire,"27,88",318,05/03/2010,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,"54,5",428,10/03/2010,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,89,1236,20/04/2010,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,22,590,14/04/2010,Favorable,,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,,268751,26/05/2010,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,142,342,29/07/2010,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,,138,20/08/2010,Favorable,1,,1,,,,,,,,,MC -Centre Historique,1
Permis de Construire,,210,17/06/2010,Favorable,,,,,,,,,,,,MC -Gambetta,7
Permis de Construire,376,1898,30/08/2011,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,2321,957,23/11/2011,Favorable,32,,,,,,2,12,3,15,,MO -La Paillade,9
Permis de Construire,1100,994,04/07/2011,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,1290,1670,24/11/2010,Favorable,26,,,,,,6,11,,9,,MC -Figuerolles,7
Permis de Construire,30,17691,23/11/2010,Favorable,,,,,,,,,,,,CE -Alco,7
Permis de Construire,,133540,10/02/2011,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,24,270,17/02/2011,Favorable,,,,,,,,,,,,CE -Les Cévennes,10
Permis de Construire,,1500,30/12/2011,Favorable,,,,,,,,,,,,CE -Alco,7
Permis de Construire,27,345,20/10/2011,Favorable,,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,7,1373,17/11/2011,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,99,3956,07/11/2011,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,405,2097,03/08/2012,Favorable,5,,,,,,,,,,,MO -Celleneuve,10
Permis de Construire,"182,03",415,11/04/2012,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,56,1088,21/03/2012,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,0,745,17/02/2000,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,18,4070,27/06/2000,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,0,11587,17/02/2000,Favorable,,,,,,,,,,,,CA -Pas du Loup,8
Permis de Construire,136,1181,28/03/2000,Favorable,1,,,,1,,,,,,,PM -Pompignane,4
Permis de Construire,0,468,13/06/2000,Favorable,,,,,,,,,,,,PA -Aiguerelles,4
Permis de Construire,45,401,13/04/2000,Favorable,,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,824,10163,27/06/2000,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,94,250,21/04/2000,Favorable,1,,,1,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,3511,22254,05/09/2000,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,118,214,12/07/2000,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,21,2234,11/07/2000,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,101,273,02/08/2000,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,808,26660,13/06/2001,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,1001,6682,28/08/2000,Favorable,12,,,,,,0,1,4,7,0,MO -Celleneuve,10
Permis de Construire,1028,6681,28/08/2000,Favorable,14,,,,,,0,3,4,7,0,MO -Celleneuve,10
Permis de Construire,976,55358,16/08/2000,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,169,650,25/09/2000,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,3754,5542,21/12/2000,Favorable,50,,,,,,0,6,24,20,0,CE -Alco,7
Permis de Construire,0,51006,17/10/2000,Favorable,,,,,,,,,,,,CE -Alco,7
Permis de Construire,13,206,20/11/2000,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,5998,7954,01/03/2001,Favorable,99,,,,,,4,54,6,35,0,CA -Pas du Loup,8
Permis de Construire,1198,1135,01/03/2001,Favorable,16,,,,,,0,5,2,9,0,PM -Port Marianne,4
Permis de Construire,1045,1144,23/01/2001,Favorable,18,,,,,,1,13,2,2,0,PM -Port Marianne,4
Permis de Construire,1556,1144,23/01/2001,Favorable,23,,,,,,6,5,2,10,0,PM -Port Marianne,4
Permis de Construire,32,886,01/03/2001,Favorable,1,0,0,0,1,0,,,,,,PA -Aiguerelles,5
Permis de Construire,265,570,22/01/2001,Favorable,1,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,108,3022,02/03/2001,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,0,3249,19/03/2001,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,0,1294,14/08/2001,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,18,393,17/05/2001,Favorable,,,,,,,,,,,,MO -Hauts de Massane,9
Permis de Construire,144,400,22/05/2001,Favorable,1,,,,1,,,,,,,CE -La Chamberte,8
Permis de Construire,5024,5637,27/06/2001,Favorable,54,,,,,,0,19,11,19,5,CA -Estanove,7
Permis de Construire,617,1250,25/02/2002,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,25,23617,31/07/2001,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,2482,38184,25/07/2001,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,49,193,17/10/2001,Favorable,,,,,,,,,,,,MC -Les Arceaux,7
Permis de Construire,1113,15537,25/07/2001,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,27,536,25/07/2001,Favorable,2,,,,,,0,1,0,0,0,MC -Gambetta,1
Permis de Construire,169,11230,27/09/2001,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,0,26753,05/04/2004,Favorable,,,,,,,,,,,,MC -Boutonnet,10
Permis de Construire,59,2400,23/03/2004,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,0,712,12/03/2004,Favorable,,,,,,,,,,,,MC -Gares,1
Permis de Construire,86,5819,03/05/2004,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,96,274,16/03/2004,Favorable,1,,,,1,,,,,,,PM -Millénaire,4
Permis de Construire,433,1052,22/04/2004,Favorable,3,0,0,0,0,2,,,,,,CE -La Chamberte,8
Permis de Construire,6,716,22/04/2004,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,716,2971,09/11/2004,Favorable,6,0,0,0,0,5,,,,,,PA -Aiguerelles,5
Permis de Construire,707,6143,11/05/2004,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,861,2600,21/06/2004,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,3118,3902,11/05/2004,Favorable,40,,,,,,2,16,8,12,2,CA -Estanove,8
Permis de Construire,0,523,23/03/2004,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,42,263,31/01/2006,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,38,625,03/05/2004,Favorable,,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,150,22405,17/10/2001,Favorable,,,,,,,,,,,,MC -Figuerolles,1
Permis de Construire,1084,708,29/01/2002,Favorable,25,,,,,,5,20,0,0,0,MC -Les Arceaux,7
Permis de Construire,95,280,17/10/2001,Favorable,1,,,1,,,,,,,,CE -La Martelle,10
Permis de Construire,158,617,21/12/2001,Favorable,1,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,29,129263,29/10/2001,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,0,4150,04/02/2002,Favorable,,,,,,,,,,,,MC -Centre Historique,10
Permis de Construire,7,156,13/12/2001,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,8,520,13/12/2001,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,100,275,27/11/2001,Favorable,1,,,,1,,,,,,,CE -La Martelle,8
Permis de Construire,52,1948,22/02/2002,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,40,198,11/06/2002,Favorable,5,,,,,,1,2,0,2,0,MC -Gares,4
Permis de Construire,141,402,08/01/2002,Favorable,1,,,,,1,,,,,,CE -La Martelle,8
Permis de Construire,155,743,29/01/2002,Favorable,,,,,,,,,,,,MC -Gares,4
Permis de Construire,168,2025,06/08/2004,Favorable,1,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,185,30745,17/09/2004,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,21,380,13/07/2004,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,50,1131,07/10/2004,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,0,960,17/09/2004,Favorable,,,,,,,,,,,,PA -Aiguerelles,5
Permis de Construire,138,18135,17/01/2005,Favorable,,,,,,,,,,,,CA -Pas du Loup,8
Permis de Construire,2129,3276,21/12/2004,Favorable,18,,,,,,0,6,3,7,2,HF -Hopitaux Facultés,10
Permis de Construire,14,1096,29/12/2004,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,164,1237,08/11/2004,Favorable,1,,,,1,,,,,,,HF -Hopitaux Facultés,2
Permis de Construire,186,170,04/09/2003,Favorable,2,,,,,,0,2,0,0,0,MC -Gambetta,1
Permis de Construire,0,42,20/10/2003,Favorable,,,,,,,,,,,,MC -Boutonnet,10
Permis de Construire,82,645,30/07/2003,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,46,308,09/10/2003,Favorable,,,,,,,,,,,,CE -Les Cévennes,10
Permis de Construire,125,248,04/12/2003,Favorable,1,,,,,1,,,,,,CE -La Martelle,10
Permis de Construire,279,6373,23/09/2003,Favorable,,,,,,,,,,,,CE -Alco,7
Permis de Construire,113,200,15/01/2004,Favorable,1,,,,,1,,,,,,PM -Millénaire,4
Permis de Construire,1167,2654,12/09/2003,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,0,335,17/11/2003,Favorable,3,,,,,,0,2,1,0,0,MC -Gambetta,1
Permis de Construire,149,1330,25/03/2004,Favorable,1,,,,1,,,,,,,PM -Port Marianne,4
Permis de Construire,129,299,04/12/2003,Favorable,1,,,,,1,,,,,,CE -La Martelle,10
Permis de Construire,0,1263,03/10/2003,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,0,19129,26/01/2004,Favorable,,,,,,,,,,,,MC -Gares,4
Permis de Construire,110,311,06/11/2003,Favorable,1,,,,1,,,,,,,PM -Millénaire,4
Permis de Construire,176,607,17/11/2003,Favorable,1,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,107,292,25/11/2003,Favorable,1,,,,1,,,,,,,PM -Millénaire,4
Permis de Construire,580,617,15/01/2004,Favorable,12,,,,,,3,9,0,0,0,HF -Aiguelongue,3
Permis de Construire,169,6150,25/11/2003,Favorable,1,,,,1,,,,,,,CA -Pas du Loup,8
Permis de Construire,0,3958,28/02/2005,Favorable,1,,1,,,,,,,,,HF -Aiguelongue,2
Permis de Construire,0,434,19/04/2005,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,700,1816,27/05/2005,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,31,63,08/03/2005,Favorable,3,,,,,,1,2,0,0,0,MC -Les Arceaux,7
Permis de Construire,229,53469,10/06/2005,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,317,494,18/07/2005,Favorable,6,,,,,,1,5,0,0,0,CE -Alco,10
Permis de Construire,307,729,20/05/2005,Favorable,2,0,0,0,0,0,,,,,,PA -Aiguerelles,5
Permis de Construire,0,28349,20/05/2005,Favorable,,,,,,,,,,,,CA -Estanove,7
Permis de Construire,14,164,29/04/2005,Favorable,2,,,,,,0,2,0,0,0,PA -Aiguerelles,4
Permis de Construire,114,266,29/04/2005,Favorable,1,,,,1,,,,,,,PM -Millénaire,4
Permis de Construire,3241,3037,28/07/2005,Favorable,75,,,,,,51,24,0,0,0,MO -Hauts de Massane,9
Permis de Construire,0,270,19/05/2005,Favorable,,,,,,,,,,,,MC -Figuerolles,7
Permis de Construire,26,192,23/06/2005,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,19,603,15/06/2006,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,0,3509,04/08/2006,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,2493,2729,18/09/2006,Favorable,33,,,,,,0,7,7,19,0,CA -Pas du Loup,8
Permis de Construire,25,694,04/08/2006,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,2648,2338,09/10/2006,Favorable,37,,,,,,0,9,7,20,1,MO -Hauts de Massane,9
Permis de Construire,109,366,22/09/2006,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,127,853,11/08/2006,Favorable,1,,,,,1,,,,,,PM -Port Marianne,4
Permis de Construire,2692,770,21/11/2006,Favorable,35,,,,,,0,14,3,18,0,PM -Port Marianne,4
Permis de Construire,526,925,17/04/2002,Favorable,10,0,10,0,0,0,,,,,,PA -Saint Martin,5
Permis de Construire,42,1600,11/06/2002,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,45,517,28/08/2002,Favorable,,,,,,,,,,,,MC -Les Arceaux,7
Permis de Construire,510,1038,27/06/2002,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,74,548,02/05/2002,Favorable,,,,,,,,,,,,CE -Alco,9
Permis de Construire,1001,3680,01/08/2002,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,938,1130,09/07/2002,Favorable,12,,,,,,0,1,6,5,0,HF -Hopitaux Facultés,10
Permis de Construire,362,560,09/09/2002,Favorable,4,,,,,,0,0,0,4,0,MC -Gambetta,1
Permis de Construire,168,406,04/06/2002,Favorable,1,,,,,1,,,,,,CE -La Martelle,8
Permis de Construire,47,1185,02/10/2002,Favorable,,,,,,,,,,,,CE -La Martelle,10
Permis de Construire,147,594,24/09/2002,Favorable,1,,,,1,,,,,,,PM -Pompignane,4
Permis de Construire,83,145,30/04/2003,Favorable,2,,,,,,0,1,0,1,0,MC -Boutonnet,2
Permis de Construire,169,504,24/10/2002,Favorable,1,,,,,1,,,,,,MO -Celleneuve,10
Permis de Construire,0,600,23/10/2002,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,488,614,27/01/2003,Favorable,15,,,,,,9,6,0,0,0,MC -Boutonnet,2
Permis de Construire,-3,61,05/12/2002,Favorable,,,,,,,,,,,,MO -Celleneuve,10
Permis de Construire,1691,25527,09/01/2003,Favorable,,,,,,,,,,,,PA -Prés Arènes,5
Permis de Construire,0,1064,07/12/2005,Favorable,20,,,,,,1,6,7,6,0,MC -Centre Historique,1
Permis de Construire,4158,13295,13/02/2006,Favorable,54,0,11,30,11,2,,,,,,MO -Hauts de Massane,9
Permis de Construire,181,598,10/03/2006,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,380,961,01/02/2006,Favorable,1,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,0,3042,17/11/2005,Favorable,,,,,,,,,,,,MC -Antigone,3
Permis de Construire,105,4547,24/02/2006,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,74,1250,28/11/2005,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,0,82,08/12/2005,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,3582,2368,08/02/2006,Favorable,49,,,,,,0,5,6,38,0,PM -Port Marianne,4
Permis de Construire,865,192664,13/01/2006,Favorable,,,,,,,,,,,,CE -Les Cévennes,10
Permis de Construire,420,77522,16/10/2006,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,78,1933,04/01/2006,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,30,482,10/11/2005,Favorable,,,,,,,,,,,,PM -Pompignane,4
Permis de Construire,4869,2963,17/03/2006,Favorable,64,,,,,,0,11,13,39,1,HF -Hopitaux Facultés,10
Permis de Construire,11,15435,17/03/2006,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,84,3605,23/12/2005,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,560,1124,18/07/2006,Favorable,6,,,,,,0,6,0,0,0,PA -Aiguerelles,4
Permis de Construire,85,127,27/03/2006,Favorable,,,,,,,,,,,,MC -Les Arceaux,7
Permis de Construire,1518,23311,01/07/2006,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,195,909,31/01/2006,Favorable,1,,,,,,,,,,,MC -Les Beaux Arts,3
Permis de Construire,152,400,17/03/2006,Favorable,1,,,,,1,,,,,,MC -Les Aubes,4
Permis de Construire,0,217,30/04/2003,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,1548,1427,09/09/2003,Favorable,20,,,,,,0,4,5,11,0,HF -Hopitaux Facultés,10
Permis de Construire,90,459,13/08/2003,Favorable,1,,,1,,,,,,,,CE -La Martelle,8
Permis de Construire,86,189,29/04/2003,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,181,5600,05/06/2003,Favorable,1,,,1,,,,,,,,PM -Pompignane,4
Permis de Construire,1478,13847,30/07/2003,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,205,447,22/05/2003,Favorable,,,,,,,,,,,,MC -Les Aubes,4
Permis de Construire,128,2530,10/07/2003,Favorable,1,,,1,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,4359,5513,30/06/2003,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,302,824,30/06/2003,Favorable,,,,,,,,,,,,CE -Les Cévennes,7
Permis de Construire,123,353,20/10/2003,Favorable,1,,,,,,0,0,1,0,0,PM -Port Marianne,4
Permis de Construire,0,31846,04/07/2003,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,1147,3500,19/09/2003,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,238,1570,19/12/2006,Favorable,1,,,,,,,,,,,MO -Hauts de Massane,9
Permis de Construire,4693,2660,29/10/2007,Favorable,17,,,,,,2,10,1,4,0,HF -Hopitaux Facultés,10
Permis de Construire,1148,745,28/09/2007,Favorable,19,,,,,,3,11,3,2,0,MC -Gares,4
Permis de Construire,36,3000,26/03/2007,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,0,1090,14/02/2008,Favorable,,,,,,,,,,,,MC -Figuerolles,8
Permis de Construire,0,88,14/02/2007,Favorable,2,0,2,0,0,0,,,,,,CA -Pas du Loup,8
Permis de Construire,0,11450,14/03/2007,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,120,400,05/02/2007,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,761,76285,03/04/2007,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,49,413,21/05/2007,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,0,2815,23/05/2007,Favorable,,,,,,,,,,,,PM -Port Marianne,4
Permis de Construire,0,2025,30/01/2007,Favorable,,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,225,755,21/05/2007,Favorable,5,,,,,,1,3,0,1,0,PM -Pompignane,4
Permis de Construire,0,478,28/02/2007,Favorable,11,,,,,,11,0,0,0,0,HF -Hopitaux Facultés,2
Permis de Construire,15,240,14/03/2007,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,0,83,29/05/2007,Favorable,1,1,0,0,0,0,,,,,,MC -Gares,4
Permis de Construire,152,1053,20/04/2007,Favorable,1,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,27,264,03/04/2007,Favorable,,,,,,,,,,,,HF -Aiguelongue,3
Permis de Construire,0,55,26/03/2007,Favorable,1,,1,,,,,,,,,CA -Pas du Loup,8
Permis de Construire,104,409,07/06/2007,Favorable,1,,,,,1,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,36769,313749,31/07/2007,Favorable,,,,,,,,,,,,MO -La Paillade,9
Permis de Construire,85,310,20/04/2007,Favorable,1,,,,1,,,,,,,HF -Aiguelongue,3
Permis de Construire,35,299,17/04/2007,Favorable,,,,,,,,,,,,CE -La Martelle,8
Permis de Construire,48,263,21/06/2007,Favorable,1,,,,1,,,,,,,MC -Boutonnet,2
Permis de Construire,31,426,21/08/2007,Favorable,,,,,,,,,,,,MC -Les Arceaux,7
Permis de Construire,232,566,16/11/2007,Favorable,3,,,,,,0,2,0,1,0,MO -Celleneuve,9
Permis de Construire,162,600,18/02/2000,Favorable,1,,,,,,,,,,,CE -La Chamberte,8
Permis de Construire,0,420,07/02/2000,Favorable,1,,,1,,,,,,,,MC -Gambetta,1
Permis de Construire,0,154,24/01/2000,Favorable,,,,,,,,,,,,CA -Pas du Loup,8
Permis de Construire,229,77768,08/03/2000,Favorable,,,,,,,,,,,,HF -Hopitaux Facultés,10
Permis de Construire,0,584,16/06/2000,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,249,700,24/02/2000,Favorable,1,,,,,1,,,,,,CE -La Chamberte,8
Permis de Construire,160,1466,06/07/2012,Favorable,,,,,,,,,,,,PA -Saint Martin,5
Permis de Construire,,2875,09/08/2007,Favorable,,,,,,,,,,,,CE -Alco,10
Permis de Construire,"958,63",1091,30/07/2007,Favorable,36,,,,,,36,,,,,CE -Alco,10
Permis de Construire,"56,4",379,14/02/2008,Favorable,,,,,,,,,,,,CA -Estanove,8
Permis de Construire,0,490,19/01/2000,Favorable,,,,,,,,,,,,MC -Comédie,1
Permis de Construire,122,6061,17/01/2000,Favorable,1,,,,1,,,,,,,CA -Croix d'Argent,6
Permis de Construire,"12429,55",8291,31/12/2007,Favorable,275,,,3,,,113,145,,14,,PA -Aiguerelles,5
Permis de Construire,1270,2278,26/09/2008,Favorable,18,,,12,6,,,,,,,MO -Hauts de Massane,9
Permis de Construire,"12,55",250,28/07/2008,Favorable,,,,,,,,,,,,PM -Millénaire,4
Permis de Construire,48,252,11/02/2010,Favorable,,,,,,,,,,,,CA -Croix d'Argent,6
Permis de Construire,31,478,30/04/2010,Favorable,8,,,,,,2,4,1,1,,MO -Celleneuve,10
Permis de Construire,"4260,6",4966,20/11/2009,Favorable,67,,,,,,2,36,4,25,,PM -Port Marianne,4
Permis de Construire,,134,03/07/2009,Favorable,,,,,,,,,,,,MC -Gambetta,7
Permis de Construire,,2973,12/10/2010,Favorable,,,,,,,,,,,,CA -Lemasson,6
Permis de Construire,134,497,26/07/2011,Favorable,,,,,,,,,,,,MC -Les Beaux Arts,2
Permis de Construire,,353,21/03/2012,Favorable,,,,,,,,,,,,MC -Gambetta,1
Permis de Construire,"488,2",909,10/08/2011,Favorable,5,,,,,,,,,,,HF -Plan des quatre Seigneurs,2
Permis de Construire,919,919,13/03/2012,Favorable,13,,,,,,1,5,2,5,,PM -Pompignane,4
Permis de Construire,93,349,21/06/2012,Favorable,,,,,,,,,,,,MC -Boutonnet,2
Permis de Construire,25,,23/08/2012,Favorable,,,,,,,,,,,,MC -Centre Historique,1
Permis de Construire,"166,2",,19/09/2012,Favorable,3,,,,,,,3,,,,MC -Centre Historique,1
