nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Quartiers,Dates,Dates D,Occup,CODES,Cod acteurs,,code date,Code cadastre,delais
IA,,Appartement et annexes,"66,3",195000,Particulier,Particulier,PM -Millénaire,09/04/2010,19/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,PM -Millén,10
IA,,Appartement et annexes,"28,85",80000,Particulier,SCI,HF -Hopitaux Facultés,09/04/2010,19/04/2010,Locataire,Apparteme,Particuli,SCI,4,HF -Hopita,10
IA,2190,Villa,300,1888000,Particulier,Particulier,HF -Aiguelongue,09/04/2010,22/04/2010,,Villa,Particuli,Particuli,4,HF -Aiguel,13
IA,,Appartement et annexes,"46,03",145000,Particulier,Particulier,HF -Hopitaux Facultés,08/04/2010,22/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,HF -Hopita,14
IA,,Appartement,23,50000,Autre personne morale,,PM -Port Marianne,08/04/2010,19/04/2010,Sans occupant,Apparteme,Autre per,,4,PM -Port M,11
IA,688,Terrain,,350000,Particulier,,MC -Les Arceaux,15/04/2010,07/06/2010,Sans occupant,Terrain,Particuli,,4,MC -Les Ar,53
IA,,Garage,,20000,Particulier,Particulier,,08/04/2010,19/04/2010,,Garage,Particuli,Particuli,4,,11
IA,,Appartement et annexes,"68,8",226000,Particulier,Particulier,PM -Millénaire,08/04/2010,22/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,PM -Millén,14
IA,2829,DIA annulée,,720000,Particulier,Particulier,HF -Hopitaux Facultés,15/04/2010,,,DIA annul,Particuli,Particuli,4,HF -Hopita,-40283
IA,,Garage,,6000,Particulier,Particulier,CA -Estanove,08/04/2010,22/04/2010,,Garage,Particuli,Particuli,4,CA -Estano,14
IA,,Appartements 2 et +,"217,94",282000,Particulier,Notaire,CA -Lemasson,08/04/2010,22/04/2010,Locataire,Apparteme,Particuli,Notaire,4,CA -Lemass,14
IA,,Villa,90,231000,Particulier,Particulier,PA -Aiguerelles,08/04/2010,21/06/2010,Propriétaire,Villa,Particuli,Particuli,4,PA -Aiguer,74
IA,176,Villa,"73,1",145000,Particulier,Particulier,CE -Les Cévennes,06/04/2010,22/04/2010,Locataire,Villa,Particuli,Particuli,4,CE -Les Cé,16
IA,,Appartement et annexes,"17,31",50000,Particulier,Particulier,CE -Les Cévennes,09/04/2010,29/04/2010,Locataire,Apparteme,Particuli,Particuli,4,CE -Les Cé,20
IA,,Appartement,"20,77",75000,Particulier,Particulier,HF -Hopitaux Facultés,07/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,HF -Hopita,22
IA,,Appartement et annexes,,129000,Particulier,Particulier,CE -La Martelle,09/04/2010,,Sans occupant,Apparteme,Particuli,Particuli,4,CE -La Mar,-40277
IA,,Appartement et annexes,"28,77",76000,Particulier,Particulier,PA -Aiguerelles,09/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,PA -Aiguer,20
IA,,Appartement et annexes,"18,58",30000,Particulier,,CE -Alco,09/04/2010,29/04/2010,,Apparteme,Particuli,,4,CE -Alco,20
IA,,Appartement et annexes,"84,08",122000,Particulier,Particulier,CE -Les Cévennes,26/04/2010,30/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,CE -Les Cé,4
IA,1887,Villa,185,900000,Particulier,Particulier,HF -Aiguelongue,23/04/2010,11/05/2010,Propriétaire,Villa,Particuli,Particuli,4,HF -Aiguel,18
IA,358,DIA annulée,,261000,Particulier,Particulier,CE -Alco,12/04/2010,,Propriétaire,DIA annul,Particuli,Particuli,4,CE -Alco,-40280
IA,,Appartement et annexes,"79,18",235500,Particulier,SACI-SCCV,HF -Hopitaux Facultés,07/05/2010,21/05/2010,Sans occupant,Apparteme,Particuli,SACI-SCCV,5,HF -Hopita,14
IA,,Appartement et annexes,"62,07",101500,Particulier,Particulier,CE -Alco,27/04/2010,05/05/2010,Sans occupant,Apparteme,Particuli,Particuli,4,CE -Alco,8
IA,,Appartement et annexes,"48,37",90000,Particulier,Particulier,MC -Gambetta,28/04/2010,07/05/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Gambet,9
IA,,Appartement,"23,25",85000,Particulier,Particulier,MC -Centre Historique,14/04/2010,07/05/2010,Locataire,Apparteme,Particuli,Particuli,4,MC -Centre,23
IA,,Appartement,"84,77",200000,Particulier,Particulier,MC -Les Beaux Arts,14/04/2010,07/05/2010,Locataire,Apparteme,Particuli,Particuli,4,MC -Les Be,23
IA,,Appartement et annexes,"47,47",128000,Particulier,,MC -Gambetta,14/04/2010,07/05/2010,Propriétaire,Apparteme,Particuli,,4,MC -Gambet,23
IA,,Appartement,"23,15",63800,Particulier,,MC -Centre Historique,14/04/2010,07/05/2010,Sans occupant,Apparteme,Particuli,,4,MC -Centre,23
IA,,Appartement et annexes,"106,52",265000,Particulier,Particulier,MC -Gambetta,15/04/2010,07/05/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Gambet,22
IA,,Appartement et annexes,"29,14",90000,Particulier,Particulier,MC -Les Beaux Arts,11/05/2010,21/05/2010,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Les Be,10
IA,,Appartement et annexes,"68,03",213000,Particulier,,MC -Les Aubes,12/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,,4,MC -Les Au,17
IA,,Local commercial,,150000,SCI,,MC -Boutonnet,13/04/2010,29/04/2010,Locataire,Local com,SCI,,4,MC -Bouton,16
IA,,Appartement et annexes,108,255000,Particulier,Particulier,MC -Comédie,13/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Comédi,16
IA,,Appartement et annexes,"76,82",230000,SCI,,MC -Comédie,14/04/2010,29/04/2010,Sans occupant,Apparteme,SCI,,4,MC -Comédi,15
IA,,Appartement et annexes,"80,71",169000,Particulier,Particulier,MC -Figuerolles,14/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Figuer,15
IA,,Appartement et annexes,"55,92",138002,SACI-SCCV,Particulier,MC -Boutonnet,14/04/2010,29/04/2010,Locataire,Apparteme,SACI-SCCV,Particuli,4,MC -Bouton,15
IA,,Appartement et annexes,"55,76",140000,SACI-SCCV,Particulier,MC -Boutonnet,14/04/2010,29/04/2010,Locataire,Apparteme,SACI-SCCV,Particuli,4,MC -Bouton,15
IA,,Appartement,"64,07",116000,Particulier,Particulier,MC -Les Aubes,14/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Les Au,15
IA,,Appartement et annexes,"74,23",170000,SACI-SCCV,Particulier,MC -Boutonnet,14/04/2010,29/04/2010,Locataire,Apparteme,SACI-SCCV,Particuli,4,MC -Bouton,15
IA,157500,Appartement et annexes,"68,63",157500,SACI-SCCV,Particulier,MC -Boutonnet,14/04/2010,29/04/2010,Locataire,Apparteme,SACI-SCCV,Particuli,4,MC -Bouton,15
IA,,Appartement et annexes,"84,71",167070,SACI-SCCV,Particulier,MC -Boutonnet,14/04/2010,29/04/2010,Locataire,Apparteme,SACI-SCCV,Particuli,4,MC -Bouton,15
IA,,Appartement,"38,03",91000,SCI,Particulier,MC -Gambetta,14/04/2010,29/04/2010,Locataire,Apparteme,SCI,Particuli,4,MC -Gambet,15
IA,,Appartement et annexes,35,93000,Particulier,Particulier,MC -Les Beaux Arts,14/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Les Be,15
IA,,Appartement,"72,66",151000,SCI,Particulier,MC -Les Aubes,14/04/2010,29/04/2010,Propriétaire,Apparteme,SCI,Particuli,4,MC -Les Au,15
IA,,Appartement et annexes,"65,01",196000,Particulier,Particulier,MC -Antigone,14/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Antigo,15
IA,144,Maison,144,170000,SCI,Particulier,MC -Gares,14/04/2010,29/04/2010,Sans occupant,Maison,SCI,Particuli,4,MC -Gares,15
IA,,Local commercial,"45,91",48000,SCI,Particulier,MC -Les Beaux Arts,14/04/2010,29/04/2010,Sans occupant,Local com,SCI,Particuli,4,MC -Les Be,15
IA,,Appartement et annexes,"126,5",245000,SCI,Particulier,MC -Gares,14/04/2010,29/04/2010,Sans occupant,Apparteme,SCI,Particuli,4,MC -Gares,15
IA,,Appartement,"71,69",155000,Particulier,Particulier,MC -Les Aubes,15/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Les Au,14
IA,,Appartement et annexes,"67,53",157600,Particulier,Particulier,MC -Gares,15/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Gares,14
IA,,Appartement et annexes,"63,45",218500,Particulier,,MC -Boutonnet,16/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,,4,MC -Bouton,13
IA,14,Terrain,,15000,Autre personne morale,SCI,,15/04/2010,29/04/2010,,Terrain,Autre per,SCI,4,,14
IA,,Appartement,"43,8",120000,Particulier,Particulier,MC -Centre Historique,19/04/2010,07/05/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Centre,18
IA,,Local commercial,50,200000,SCI,,MC -Comédie,20/04/2010,07/05/2010,Locataire,Local com,SCI,,4,MC -Comédi,17
IA,,Appartement,"118,07",150000,SCI,Particulier,MC -Centre Historique,16/04/2010,07/05/2010,Sans occupant,Apparteme,SCI,Particuli,4,MC -Centre,21
IA,,Appartement et annexes,67,73700,Particulier,Particulier,MC -Figuerolles,19/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Figuer,10
IA,,Appartement et annexes,"99,56",261000,Particulier,,MC -Gares,19/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,,4,MC -Gares,10
IA,,Comble,"30,28",5000,Autre personne morale,Particulier,CA -Lemasson,19/04/2010,29/04/2010,Sans occupant,Comble,Autre per,Particuli,4,CA -Lemass,10
IA,,Appartement et annexes,"122,27",305000,Particulier,Particulier,HF -Aiguelongue,20/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,HF -Aiguel,9
IA,,Appartement et annexes,"31,6",64600,Particulier,Particulier,CE -Les Cévennes,12/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,CE -Les Cé,17
IA,,Appartement et annexes,"34,51",122500,Particulier,Particulier,CE -Alco,12/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,CE -Alco,17
IA,,Appartement et annexes,"59,15",145000,Particulier,SCI,CE -Les Cévennes,12/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,SCI,4,CE -Les Cé,17
IA,,Appartement et annexes,47,123000,Particulier,Particulier,CA -Lemasson,12/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,CA -Lemass,17
IA,,Appartement et annexes,"101,06",241000,Particulier,Particulier,MC -Boutonnet,20/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Bouton,9
IA,220,Villa,"98,96",260000,Particulier,Particulier,PA -Saint Martin,20/04/2010,29/04/2010,Propriétaire,Villa,Particuli,Particuli,4,PA -Saint ,9
IA,,Appartement et annexes,"78,12",230000,Particulier,Particulier,PM -Pompignane,20/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,PM -Pompig,9
IA,,Appartement et annexes,"102,24",225000,SCI,Particulier,HF -Aiguelongue,12/04/2010,29/04/2010,Sans occupant,Apparteme,SCI,Particuli,4,HF -Aiguel,17
IA,,Garage,,15500,Particulier,Particulier,PA -Saint Martin,12/04/2010,29/04/2010,,Garage,Particuli,Particuli,4,PA -Saint ,17
IA,,Appartement et annexes,"59,82",70000,Particulier,Particulier,MO -La Paillade,12/04/2010,17/05/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MO -La Pai,35
IA,,Appartement et annexes,"63,45",165000,Particulier,Particulier,CA -Croix d'Argent,12/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,CA -Croix ,17
IA,233,Maison,233,220000,Particulier,Particulier,PA -Prés Arènes,19/04/2010,01/06/2010,,Maison,Particuli,Particuli,4,PA -Prés A,43
IA,,Appartement et annexes,"37,5",90000,Particulier,Particulier,CA -Estanove,12/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,CA -Estano,17
IA,,Appartement et annexes,"65,5",205000,Particulier,Particulier,HF -Hopitaux Facultés,12/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,HF -Hopita,17
IA,282,Villa,104,259000,Particulier,Particulier,,12/04/2010,29/04/2010,Sans occupant,Villa,Particuli,Particuli,4,,17
IA,841,Villa,130,300000,Particulier,Particulier,PA -Aiguerelles,12/04/2010,29/04/2010,Sans occupant,Villa,Particuli,Particuli,4,PA -Aiguer,17
IA,,Appartement et annexes,"64,42",203000,Particulier,Particulier,,14/04/2010,23/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,,9
IA,,Appartement,"58,49",119000,Particulier,Particulier,MC -Comédie,19/04/2010,07/05/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Comédi,18
IA,,Appartement et annexes,"57,91",131000,Particulier,Particulier,MC -Comédie,19/04/2010,07/05/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Comédi,18
IA,,Appartement,"57,94",140000,Particulier,Particulier,MC -Comédie,20/04/2010,07/05/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Comédi,17
IA,,Appartement et annexes,48,120000,SCI,Particulier,MC -Centre Historique,20/04/2010,07/05/2010,Sans occupant,Apparteme,SCI,Particuli,4,MC -Centre,17
IA,,Appartement et annexes,"28,43",35000,Particulier,SCI,MC -Gambetta,19/04/2010,07/05/2010,Locataire,Apparteme,Particuli,SCI,4,MC -Gambet,18
IA,,Appartement et annexes,"34,45",110000,Particulier,Particulier,MC -Centre Historique,19/04/2010,07/05/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Centre,18
IA,,Appartement et annexes,"92,13",315000,Particulier,Particulier,MC -Antigone,19/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Antigo,10
IA,,Appartement,"22,07",38000,Particulier,Particulier,MC -Gambetta,19/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Gambet,10
IA,218000,Appartements 2 et +,"93,15",218000,Particulier,Particulier,MC -Gares,19/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Gares,10
IA,,Appartement et annexes,"68,22",130000,Particulier,Particulier,MC -Les Aubes,19/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Les Au,10
IA,10581,Terrain et bâtis divers,2594,1550000,Entreprise industrielle ou commerciale (EPIC),SCI,PA -Aiguerelles,19/04/2010,29/04/2010,Propriétaire,Terrain e,Entrepris,SCI,4,PA -Aiguer,10
IA,,Appartement et annexes,"39,5",64000,SACI-SCCV,Particulier,MC -Les Aubes,19/04/2010,29/04/2010,Sans occupant,Apparteme,SACI-SCCV,Particuli,4,MC -Les Au,10
IA,351,Villa,78,225000,Particulier,Particulier,MC -Les Aubes,19/04/2010,29/04/2010,Propriétaire,Villa,Particuli,Particuli,4,MC -Les Au,10
IA,,Appartement et annexes,"39,5",54000,SACI-SCCV,Particulier,MC -Les Aubes,19/04/2010,29/04/2010,Sans occupant,Apparteme,SACI-SCCV,Particuli,4,MC -Les Au,10
IA,,Appartement et annexes,"39,5",54000,SACI-SCCV,Particulier,,19/04/2010,29/04/2010,Sans occupant,Apparteme,SACI-SCCV,Particuli,4,,10
IA,,Appartement et annexes,"64,66",180000,Particulier,,MC -Les Beaux Arts,19/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,,4,MC -Les Be,10
IA,,Appartement,"11,62",52500,SCI,Particulier,MC -Boutonnet,19/04/2010,29/04/2010,Locataire,Apparteme,SCI,Particuli,4,MC -Bouton,10
IA,,Appartement et annexes,"37,82",120000,SACI-SCCV,SCI,MC -Les Beaux Arts,19/04/2010,29/04/2010,Locataire,Apparteme,SACI-SCCV,SCI,4,MC -Les Be,10
IA,,Appartement,"21,84",65000,Particulier,Particulier,MC -Boutonnet,19/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Bouton,10
IA,,Appartement,33,118000,Particulier,Particulier,MC -Gambetta,19/04/2010,29/04/2010,Locataire,Apparteme,Particuli,Particuli,4,MC -Gambet,10
IA,,Appartement et annexes,"48,67",153000,Particulier,Particulier,MC -Gares,19/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Gares,10
IA,,Appartement,"18,66",75000,Particulier,Particulier,MC -Gares,19/04/2010,29/04/2010,Locataire,Apparteme,Particuli,Particuli,4,MC -Gares,10
IA,,Appartement,"19,85",59500,Particulier,Particulier,MC -Gares,19/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Gares,10
IA,,Appartement et annexes,"76,14",255000,Particulier,Particulier,MC -Les Beaux Arts,19/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Les Be,10
IA,,Appartement et annexes,"38,04",130000,promoteur immobilier,Particulier,MC -Centre Historique,20/04/2010,29/04/2010,Sans occupant,Apparteme,promoteur,Particuli,4,MC -Centre,9
IA,,Appartement et annexes,"81,58",190000,Particulier,Particulier,MC -Les Arceaux,20/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Les Ar,9
IA,,Appartement et annexes,"138,2",391000,Particulier,Particulier,MC -Gares,20/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Gares,9
IA,,Garage,,30000,SCI,SCI,MC -Gares,21/04/2010,29/04/2010,,Garage,SCI,SCI,4,MC -Gares,8
IA,164,Villa,140,360000,Particulier,Particulier,MC -Gambetta,20/04/2010,29/04/2010,Propriétaire,Villa,Particuli,Particuli,4,MC -Gambet,9
IA,,Appartement et annexes,"70,36",170000,Particulier,Particulier,MC -Boutonnet,20/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Bouton,9
IA,265,Terrain,,"95000,3",SEM,SCI,,19/04/2010,29/04/2010,,Terrain,SEM,SCI,4,,10
IA,106,Maison,,190000,SCI,Particulier,MC -Figuerolles,19/04/2010,29/04/2010,Locataire,Maison,SCI,Particuli,4,MC -Figuer,10
IA,,Appartement et annexes,"65,69",178000,Particulier,Particulier,CE -Alco,21/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,CE -Alco,8
IA,,Appartement,"19,02",55000,Particulier,Particulier,MO -Celleneuve,16/04/2010,29/04/2010,Locataire,Apparteme,Particuli,Particuli,4,MO -Cellen,13
IA,,Appartement et annexes,"21,32",61000,Particulier,Particulier,CE -La Chamberte,15/04/2010,29/04/2010,Locataire,Apparteme,Particuli,Particuli,4,CE -La Cha,14
IA,,Appartement et annexes,"28,61",74000,Particulier,SCI,CA -Croix d'Argent,14/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,SCI,4,CA -Croix ,15
IA,,Appartement et annexes,"20,1",56000,Particulier,SCI,CA -Croix d'Argent,14/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,SCI,4,CA -Croix ,15
IA,238,Villa,82,229000,Particulier,Particulier,CE -Alco,13/04/2010,29/04/2010,Sans occupant,Villa,Particuli,Particuli,4,CE -Alco,16
IA,,Appartement et annexes,"31,34",100000,Particulier,Particulier,PA -Aiguerelles,12/04/2010,29/04/2010,Locataire,Apparteme,Particuli,Particuli,4,PA -Aiguer,17
IA,,Appartement et annexes,"44,91",162000,Particulier,Particulier,PA -Saint Martin,13/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,PA -Saint ,16
IA,,Appartement et annexes,"21,83",52000,Particulier,Particulier,CE -Alco,13/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,CE -Alco,16
IA,,Appartement,"19,1",70000,Particulier,Particulier,HF -Hopitaux Facultés,13/04/2010,29/04/2010,Locataire,Apparteme,Particuli,Particuli,4,HF -Hopita,16
IA,,Appartement et annexes,"87,41",165000,Particulier,Particulier,CA -Lemasson,13/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,CA -Lemass,16
IA,,Appartement et annexes,"63,69",172500,Particulier,Particulier,CA -Estanove,13/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,CA -Estano,16
IA,,Appartement,"25,61",96000,Particulier,Particulier,MC -Centre Historique,21/04/2010,07/05/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Centre,16
IA,,Cave,,1000,Agence immobilière,Particulier,MC -Gambetta,21/04/2010,07/05/2010,,Cave,Agence im,Particuli,4,MC -Gambet,16
IA,,Appartement,"47,85",109000,Particulier,Particulier,MC -Gambetta,21/04/2010,11/05/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Gambet,20
IA,,Appartement et annexes,"159,21",380000,Particulier,Particulier,MC -Gambetta,21/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MC -Gambet,8
IA,,Appartement,"20,92",56000,Particulier,Particulier,MC -Gares,21/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,MC -Gares,8
IA,,Appartement et annexes,58,171000,Particulier,Particulier,CA -Estanove,22/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,Particuli,4,CA -Estano,7
IA,,Appartement et annexes,"78,78",76000,Particulier,Particulier,MO -La Paillade,13/04/2010,21/05/2010,Locataire,Apparteme,Particuli,Particuli,4,MO -La Pai,38
IA,,Parking,,4000,Particulier,Particulier,PM -Millénaire,12/04/2010,29/04/2010,,Parking,Particuli,Particuli,4,PM -Millén,17
IA,,Appartement et annexes,"86,02",208000,Particulier,Particulier,MO -Celleneuve,12/04/2010,29/04/2010,Propriétaire,Apparteme,Particuli,Particuli,4,MO -Cellen,17
IA,227,Villa,110,325000,Particulier,Particulier,PA -Aiguerelles,16/04/2010,29/04/2010,Propriétaire,Villa,Particuli,Particuli,4,PA -Aiguer,13
IA,188,Villa,70,208000,Particulier,Particulier,CA -Pas du Loup,15/04/2010,29/04/2010,Propriétaire,Villa,Particuli,Particuli,4,CA -Pas du,14
IA,924,Villa,100,390000,Particulier,SCI,CE -La Martelle,13/04/2010,29/04/2010,Sans occupant,Villa,Particuli,SCI,4,CE -La Mar,16
IA,23697,Terrain et bâtis divers,15700,3463713,SCI,SCI,PM -Millénaire,14/04/2010,21/05/2010,Locataire,Terrain e,SCI,SCI,4,PM -Millén,37
IA,,Appartement et annexes,"88,69",247000,Particulier,,MC -Antigone,22/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,,4,MC -Antigo,7
IA,,Appartement et annexes,"33,04",82500,SACI-SCCV,Particulier,HF -Hopitaux Facultés,22/04/2010,29/04/2010,Sans occupant,Apparteme,SACI-SCCV,Particuli,4,HF -Hopita,7
IA,,Appartement et annexes,"18,17",68000,Particulier,Particulier,HF -Hopitaux Facultés,02/04/2010,29/04/2010,Locataire,Apparteme,Particuli,Particuli,4,HF -Hopita,27
IA,219,Villa,100,230000,Particulier,Particulier,CA -Croix d'Argent,22/04/2010,29/04/2010,Sans occupant,Villa,Particuli,Particuli,4,CA -Croix ,7
IA,219,Villa,"68,85",260000,Particulier,Particulier,CE -Alco,13/04/2010,29/04/2010,Sans occupant,Villa,Particuli,Particuli,4,CE -Alco,16
IA,554,Villa,100,450000,Particulier,Particulier,CE -Les Cévennes,12/04/2010,29/04/2010,Propriétaire,Villa,Particuli,Particuli,4,CE -Les Cé,17
IA,,Appartement et annexes,"33,47",72000,Particulier,SCI,CA -Estanove,13/04/2010,29/04/2010,Sans occupant,Apparteme,Particuli,SCI,4,CA -Estano,16
