nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Dates,Quartiers,CODES,Cod acteurs,,code date,Code cadastre
IA,,Appartement et annexes,"19,25",62000,Particulier,Particulier,09/06/2009,CE -Alco,Apparteme,Particuli,Particuli,6,CE -Alco
IA,,Appartement et annexes,"67,84",165000,Particulier,Particulier,09/06/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,6,PM -Port M
IA,,Appartement et annexes,"38,43",19000,,,04/06/2009,CE -Les Cévennes,Apparteme,,,6,CE -Les Cé
IA,,Appartement,"39,26",104000,Particulier,Particulier,09/06/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,6,MC -Centre
IA,,Appartement,"75,99",220000,Particulier,Particulier,11/06/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,6,MC -Centre
IA,,Parking,,15870,Particulier,Particulier,09/06/2009,MC -Boutonnet,Parking,Particuli,Particuli,6,MC -Bouton
IA,,Local commercial,"29,55",40000,Particulier,Particulier,08/06/2009,MC -Comédie,Local com,Particuli,Particuli,6,MC -Comédi
IA,,Parking,,40000,Particulier,Particulier,11/06/2009,MC -Centre Historique,Parking,Particuli,Particuli,6,MC -Centre
IA,,Appartement,"31,34",87500,SCI,Particulier,11/06/2009,MC -Gares,Apparteme,SCI,Particuli,6,MC -Gares
IA,,Appartement et annexes,"70,54",130000,Particulier,,11/06/2009,MC -Centre Historique,Apparteme,Particuli,,6,MC -Centre
IA,,Appartement,"34,32",118000,Particulier,Particulier,15/06/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,6,MC -Centre
IA,,Appartement,"81,8",240000,Particulier,Particulier,15/06/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,6,MC -Centre
IA,,Local commercial,"55,65",110000,Particulier,Particulier,15/06/2009,MC -Centre Historique,Local com,Particuli,Particuli,6,MC -Centre
IA,,Appartement,"68,95",215000,Particulier,Particulier,23/06/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,6,MC -Centre
IA,,DIA annulée,,66000,Particulier,Particulier,04/06/2009,MC -Comédie,DIA annul,Particuli,Particuli,6,MC -Comédi
IA,,Appartement,"21,86",61840,,Particulier,19/06/2009,MC -Gambetta,Apparteme,,Particuli,6,MC -Gambet
IA,,Appartement et annexes,"90,3",173000,Particulier,SCI,15/06/2009,MC -Gares,Apparteme,Particuli,SCI,6,MC -Gares
IA,,Appartement et annexes,"82,25",325000,Particulier,Particulier,08/06/2009,MC -Gambetta,Apparteme,Particuli,Particuli,6,MC -Gambet
IA,,Appartement et annexes,160,330000,Particulier,Particulier,08/06/2009,MC -Gambetta,Apparteme,Particuli,Particuli,6,MC -Gambet
IA,,Local professionnel,"240,15",425000,SACI-SCCV,Particulier,08/06/2009,MC -Les Beaux Arts,Local pro,SACI-SCCV,Particuli,6,MC -Les Be
IA,,Appartement,"43,21",138000,Particulier,Particulier,15/06/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,6,MC -Les Be
IA,,Appartement et annexes,"61,2",154000,Particulier,Particulier,15/06/2009,MC -Gares,Apparteme,Particuli,Particuli,6,MC -Gares
IA,,Appartement et annexes,"35,27",116000,Particulier,,15/06/2009,MC -Les Beaux Arts,Apparteme,Particuli,,6,MC -Les Be
IA,,Appartement et annexes,"69,95",125000,Particulier,Particulier,15/06/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,6,MC -Les Be
IA,,Local commercial,"35,7",78000,SCI,SACI-SCCV,15/06/2009,PM -Port Marianne,Local com,SCI,SACI-SCCV,6,PM -Port M
IA,,Appartement,40,"29347,8",Particulier,Particulier,15/06/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,6,MC -Bouton
IA,752,Maison,"108,2",275000,Particulier,,15/06/2009,HF -Plan des quatre Seigneurs,Maison,Particuli,,6,HF -Plan d
IA,,Appartement et annexes,"99,82",205000,Particulier,Particulier,11/06/2009,MC -Antigone,Apparteme,Particuli,Particuli,6,MC -Antigo
IA,287,Villa,,300000,Particulier,,11/06/2009,MC -Les Beaux Arts,Villa,Particuli,,6,MC -Les Be
IA,,Appartement,"11,38",49000,SCI,Particulier,11/06/2009,MC -Comédie,Apparteme,SCI,Particuli,6,MC -Comédi
IA,101,Immeuble,"182,96",222000,Particulier,Particulier,08/06/2009,MC -Figuerolles,Immeuble,Particuli,Particuli,6,MC -Figuer
IA,,Appartement,"19,04",62000,Particulier,Particulier,08/06/2009,MC -Gares,Apparteme,Particuli,Particuli,6,MC -Gares
IA,,Appartements 2 et +,"89,09",168000,SCI,Particulier,08/06/2009,MC -Gares,Apparteme,SCI,Particuli,6,MC -Gares
IA,,Appartement et annexes,"68,89",178000,Particulier,,15/06/2009,MC -Boutonnet,Apparteme,Particuli,,6,MC -Bouton
IA,,Appartement,"69,67",117000,SCI,,08/06/2009,MC -Gambetta,Apparteme,SCI,,6,MC -Gambet
IA,,Appartement et annexes,"69,3",130000,Particulier,,08/06/2009,MC -Les Aubes,Apparteme,Particuli,,6,MC -Les Au
IA,,Appartement,"79,28",55000,Particulier,Particulier,09/06/2009,MC -Les Aubes,Apparteme,Particuli,Particuli,6,MC -Les Au
IA,,Appartement,"62,49",135000,Particulier,Particulier,10/06/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,6,MC -Figuer
IA,,Appartement et annexes,"97,52",262000,Particulier,Particulier,10/06/2009,MC -Antigone,Apparteme,Particuli,Particuli,6,MC -Antigo
IA,,Appartement et annexes,"27,72",61786,Particulier,Particulier,10/06/2009,MC -Comédie,Apparteme,Particuli,Particuli,6,MC -Comédi
IA,,Garage,,13000,Particulier,Particulier,12/06/2009,MC -Gambetta,Garage,Particuli,Particuli,6,MC -Gambet
IA,,Appartement et annexes,"19,17",59500,Particulier,Particulier,11/06/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,6,MC -Les Be
IA,,Couloir,,500,Autre personne morale,Particulier,12/06/2009,MC -Figuerolles,Couloir,Autre per,Particuli,6,MC -Figuer
IA,,Appartement et annexes,"61,7",157000,Particulier,Particulier,29/06/2009,MC -Les Arceaux,Apparteme,Particuli,Particuli,6,MC -Les Ar
IA,381,Villa,90,335000,Particulier,Particulier,23/06/2009,MC -Boutonnet,Villa,Particuli,Particuli,6,MC -Bouton
IA,,Appartement et annexes,"79,15",160000,Particulier,Particulier,11/06/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,6,MC -Figuer
IA,,Appartement et annexes,"46,84",116500,Particulier,Particulier,17/06/2009,CE -La Martelle,Apparteme,Particuli,Particuli,6,CE -La Mar
IA,,Appartement et annexes,"55,61",90000,Particulier,Particulier,09/06/2009,CE -Alco,Apparteme,Particuli,Particuli,6,CE -Alco
IA,,Appartement et annexes,"63,47",140000,Particulier,Particulier,09/06/2009,CA -Lemasson,Apparteme,Particuli,Particuli,6,CA -Lemass
IA,,Appartement et annexes,"75,2",147500,Particulier,Particulier,08/06/2009,CE -Alco,Apparteme,Particuli,Particuli,6,CE -Alco
IA,,Appartement et annexes,"48,3",120000,Particulier,Particulier,08/06/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,6,HF -Hopita
IA,,Appartement,"24,85",76360,Particulier,Particulier,08/06/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,6,HF -Hopita
IA,,Appartement et annexes,"62,99",110000,Particulier,Particulier,09/06/2009,CE -Alco,Apparteme,Particuli,Particuli,6,CE -Alco
IA,,Parking,,5000,Particulier,Particulier,09/06/2009,HF -Aiguelongue,Parking,Particuli,Particuli,6,HF -Aiguel
IA,,Appartement et annexes,"68,34",130000,Particulier,Particulier,09/06/2009,CA -Lemasson,Apparteme,Particuli,Particuli,6,CA -Lemass
IA,,Appartement,"69,51",160000,Particulier,Particulier,09/06/2009,CA -Lemasson,Apparteme,Particuli,Particuli,6,CA -Lemass
IA,152,Villa,81,250000,Particulier,Particulier,09/06/2009,CA -Croix d'Argent,Villa,Particuli,Particuli,6,CA -Croix 
IA,,Appartement et annexes,"62,79",100000,Particulier,Particulier,09/06/2009,CE -La Chamberte,Apparteme,Particuli,Particuli,6,CE -La Cha
IA,916,Villa,220,355000,Particulier,Particulier,09/06/2009,HF -Hopitaux Facultés,Villa,Particuli,Particuli,6,HF -Hopita
IA,,Appartement et annexes,"59,72",182000,Particulier,Particulier,10/06/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,6,HF -Hopita
IA,233,Villa,120,215000,Particulier,Particulier,10/06/2009,CE -Alco,Villa,Particuli,Particuli,6,CE -Alco
IA,,Appartement,"23,83",62000,Particulier,Particulier,10/06/2009,CA -Estanove,Apparteme,Particuli,Particuli,6,CA -Estano
IA,631,Villa,106,247000,Particulier,Particulier,10/06/2009,CE -La Martelle,Villa,Particuli,Particuli,6,CE -La Mar
IA,,Appartement et annexes,"66,92",198000,Particulier,Particulier,10/06/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,6,PM -Port M
IA,1900,Villa,210,393000,Particulier,Particulier,10/06/2009,CA -Croix d'Argent,Villa,Particuli,Particuli,6,CA -Croix 
IA,398,Villa,140,325000,Particulier,Particulier,10/06/2009,CE -La Chamberte,Villa,Particuli,Particuli,6,CE -La Cha
IA,,Garage,,10000,Particulier,Particulier,11/06/2009,PM -Port Marianne,Garage,Particuli,Particuli,6,PM -Port M
IA,,Villa,"74,11",230000,Particulier,Particulier,11/06/2009,HF -Hopitaux Facultés,Villa,Particuli,Particuli,6,HF -Hopita
IA,,Appartement et annexes,"105,82",181000,Particulier,Particulier,11/06/2009,CA -Estanove,Apparteme,Particuli,Particuli,6,CA -Estano
IA,,Appartement et annexes,"69,36",115000,Particulier,Particulier,12/06/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,6,HF -Hopita
IA,,DIA annulée,80,100000,Particulier,Particulier,15/06/2009,CE -Alco,DIA annul,Particuli,Particuli,6,CE -Alco
IA,,Local commercial,"31,2",80000,SCI,Particulier,15/06/2009,CA -Lemasson,Local com,SCI,Particuli,6,CA -Lemass
IA,,Appartement et annexes,"48,8",114000,Particulier,Particulier,15/06/2009,CA -Estanove,Apparteme,Particuli,Particuli,6,CA -Estano
IA,,Appartement et annexes,"35,08",82000,Particulier,Particulier,15/06/2009,CE -Alco,Apparteme,Particuli,Particuli,6,CE -Alco
IA,,Appartement et annexes,"40,12",57500,Particulier,Particulier,15/06/2009,CE -Alco,Apparteme,Particuli,Particuli,6,CE -Alco
IA,,Appartement et annexes,74,115000,Particulier,,15/06/2009,CA -Lemasson,Apparteme,Particuli,,6,CA -Lemass
IA,,Appartement et annexes,"71,83",170000,Particulier,Particulier,15/06/2009,HF -Aiguelongue,Apparteme,Particuli,Particuli,6,HF -Aiguel
IA,769,Villa,150,385000,Particulier,Constructeur,25/06/2009,CE -Alco,Villa,Particuli,Construct,6,CE -Alco
IA,,Appartement et annexes,"43,6",118000,Particulier,Particulier,15/06/2009,PM -Pompignane,Apparteme,Particuli,Particuli,6,PM -Pompig
IA,,Appartement et annexes,"70,2",166000,Particulier,Particulier,15/06/2009,CA -Croix d'Argent,Apparteme,Particuli,Particuli,6,CA -Croix 
IA,,Appartement et annexes,"33,3",123000,Particulier,Particulier,15/06/2009,PM -Millénaire,Apparteme,Particuli,Particuli,6,PM -Millén
IA,,Appartement et annexes,"105,77",205000,Particulier,Particulier,15/06/2009,CA -Lemasson,Apparteme,Particuli,Particuli,6,CA -Lemass
IA,123,Villa,"100,1",317000,SCI,Particulier,15/06/2009,,Villa,SCI,Particuli,6,
IA,,Appartement et annexes,"47,7",115000,Particulier,Particulier,15/06/2009,CA -Lemasson,Apparteme,Particuli,Particuli,6,CA -Lemass
IA,,Appartement et annexes,"19,5",62500,Particulier,Particulier,15/06/2009,CE -Alco,Apparteme,Particuli,Particuli,6,CE -Alco
IA,,Appartement et annexes,"35,51",79000,Particulier,Particulier,11/06/2009,PM -Pompignane,Apparteme,Particuli,Particuli,6,PM -Pompig
IA,,Appartement et annexes,"75,3",110000,Particulier,Particulier,11/06/2009,MO -La Paillade,Apparteme,Particuli,Particuli,6,MO -La Pai
IA,,Local ,23,13754,OPAC,Particulier,11/06/2009,HF -Hopitaux Facultés,Local ,OPAC,Particuli,6,HF -Hopita
IA,692,Terrain,,340000,Particulier,,15/06/2009,MC -Les Arceaux,Terrain,Particuli,,6,MC -Les Ar
IA,383,Villa,94,195000,Particulier,,11/06/2009,CE -La Martelle,Villa,Particuli,,6,CE -La Mar
IA,,Appartement et annexes,"48,4",140000,Particulier,SCI,11/06/2009,PM -Port Marianne,Apparteme,Particuli,SCI,6,PM -Port M
IA,741,Villa,"63,76",205000,Particulier,Particulier,11/06/2009,HF -Hopitaux Facultés,Villa,Particuli,Particuli,6,HF -Hopita
IA,722,Villa,70,260000,Particulier,Particulier,19/06/2009,HF -Plan des quatre Seigneurs,Villa,Particuli,Particuli,6,HF -Plan d
IA,,Appartement et annexes,103,220000,Particulier,,08/06/2009,PA -Aiguerelles,Apparteme,Particuli,,6,PA -Aiguer
IA,379,Villa,85,330000,Particulier,Particulier,08/06/2009,CE -Les Cévennes,Villa,Particuli,Particuli,6,CE -Les Cé
IA,300,Villa,65,200000,Particulier,Particulier,08/06/2009,CA -Croix d'Argent,Villa,Particuli,Particuli,6,CA -Croix 
IA,,Appartement et annexes,"50,18",144000,Particulier,Particulier,24/06/2009,PM -Millénaire,Apparteme,Particuli,Particuli,6,PM -Millén
IA,527,Terrain et bâtis divers,20,100000,SCI,Particulier,19/05/2009,HF -Plan des quatre Seigneurs,Terrain e,SCI,Particuli,5,HF -Plan d
IA,642,Terrain et bâtis divers,20,60000,Particulier,Particulier,19/05/2009,HF -Plan des quatre Seigneurs,Terrain e,Particuli,Particuli,5,HF -Plan d
IA,,Appartement et annexes,"96,35",245000,Particulier,,08/06/2009,CA -Estanove,Apparteme,Particuli,,6,CA -Estano
IA,,Appartement et annexes,"34,87",60000,Particulier,Particulier,08/06/2009,CE -La Martelle,Apparteme,Particuli,Particuli,6,CE -La Mar
IA,,Appartement,20,50000,Particulier,SCI,08/06/2009,PA -Prés Arènes,Apparteme,Particuli,SCI,6,PA -Prés A
IA,,Appartement et annexes,18,80959,SACI-SCCV,Particulier,08/06/2009,,Apparteme,SACI-SCCV,Particuli,6,
IA,,Appartement et annexes,"58,5",100000,Particulier,Particulier,08/06/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,6,PA -Saint 
IA,,Appartement et annexes,"68,79",221000,Particulier,Particulier,08/06/2009,PM -Port Marianne,Apparteme,Particuli,Particuli,6,PM -Port M
IA,,Appartement et annexes,"63,37",119000,Particulier,Particulier,08/06/2009,CA -Croix d'Argent,Apparteme,Particuli,Particuli,6,CA -Croix 
IA,,Appartement et annexes,"64,75",85000,Particulier,Particulier,08/06/2009,MO -Celleneuve,Apparteme,Particuli,Particuli,6,MO -Cellen
IA,2099,Terrain,,239200,SEM,OPAC,11/06/2009,,Terrain,SEM,OPAC,6,
IA,543,Terrain,,1,promoteur immobilier,,11/06/2009,,Terrain,promoteur,,6,
IA,11973,Villa,376,622000,Etat,,18/06/2009,PM -Port Marianne,Villa,Etat,,6,PM -Port M
IA,210,Terrain,,6000,Particulier,Particulier,17/06/2009,CA -Lemasson,Terrain,Particuli,Particuli,6,CA -Lemass
IA,322,Villa,128,327500,SCI,Particulier,08/06/2009,,Villa,SCI,Particuli,6,
IA,,Appartements 2 et +,,,Particulier,SCI,17/06/2009,HF -Hopitaux Facultés,Apparteme,Particuli,SCI,6,HF -Hopita
IA,,Appartement et annexes,"73,9",115000,Particulier,Particulier,08/06/2009,CA -Lemasson,Apparteme,Particuli,Particuli,6,CA -Lemass
IA,,Appartement et annexes,"72,05",160000,SACI-SCCV,SCI,09/06/2009,CA -Croix d'Argent,Apparteme,SACI-SCCV,SCI,6,CA -Croix 
IA,,Appartement et annexes,"72,59",155000,Particulier,Particulier,09/06/2009,MO -Celleneuve,Apparteme,Particuli,Particuli,6,MO -Cellen
IA,,Appartement et annexes,105,203000,Particulier,Particulier,08/06/2009,CA -Pas du Loup,Apparteme,Particuli,Particuli,6,CA -Pas du
IA,,Appartement et annexes,"58,24",87000,Particulier,Particulier,08/06/2009,PA -Saint Martin,Apparteme,Particuli,Particuli,6,PA -Saint 
IA,,Appartement,"71,94",143000,Particulier,Particulier,15/06/2009,MC -Les Aubes,Apparteme,Particuli,Particuli,6,MC -Les Au
IA,,Appartement,"34,62",90000,Particulier,Particulier,16/06/2009,MC -Gambetta,Apparteme,Particuli,Particuli,6,MC -Gambet
IA,,Appartement et annexes,"104,12",143000,Particulier,Particulier,16/06/2009,MC -Gares,Apparteme,Particuli,Particuli,6,MC -Gares
IA,,Appartement et annexes,"70,87",124000,Particulier,Particulier,16/06/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,6,MC -Les Be
IA,,Appartement et annexes,"36,56",140000,Particulier,Particulier,16/06/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,6,MC -Les Be
IA,,Appartement,"33,17",75000,Particulier,Particulier,16/06/2009,MC -Gambetta,Apparteme,Particuli,Particuli,6,MC -Gambet
IA,,Appartement,37,120000,Particulier,Particulier,19/06/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,6,MC -Bouton
IA,,Appartement et annexes,"52,03",131000,Particulier,Particulier,19/06/2009,MC -Gares,Apparteme,Particuli,Particuli,6,MC -Gares
IA,,Cave,5,1500,SCI,Particulier,19/06/2009,MC -Figuerolles,Cave,SCI,Particuli,6,MC -Figuer
IA,,Appartement,"36,46",106000,Particulier,Particulier,19/06/2009,MC -Antigone,Apparteme,Particuli,Particuli,6,MC -Antigo
IA,,Appartement,40,"29347,8",Particulier,Particulier,17/06/2009,MC -Boutonnet,Apparteme,Particuli,Particuli,6,MC -Bouton
IA,,Appartement et annexes,"33,56",62300,Particulier,Particulier,17/06/2009,MC -Gambetta,Apparteme,Particuli,Particuli,6,MC -Gambet
IA,,Appartement et annexes,"19,25",56000,Particulier,Particulier,17/06/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,6,MC -Les Be
IA,,Appartement et annexes,"97,5",275000,SCI,Particulier,17/06/2009,MC -Boutonnet,Apparteme,SCI,Particuli,6,MC -Bouton
IA,,Appartement et annexes,"155,37",242000,Particulier,SCI,19/06/2009,MC -Centre Historique,Apparteme,Particuli,SCI,6,MC -Centre
IA,,Appartement et annexes,"52,61",133000,Particulier,Particulier,19/06/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,6,MC -Figuer
IA,,Appartement et annexes,"42,53",125000,Particulier,Particulier,19/06/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,6,MC -Figuer
IA,,Appartement et annexes,"82,79",179000,Particulier,,23/06/2009,MC -Les Aubes,Apparteme,Particuli,,6,MC -Les Au
IA,388,Villa,90,323000,Particulier,Particulier,17/06/2009,MC -Boutonnet,Villa,Particuli,Particuli,6,MC -Bouton
IA,,Appartement et annexes,"140,42",383000,Particulier,Particulier,17/06/2009,MC -Gares,Apparteme,Particuli,Particuli,6,MC -Gares
IA,,Appartement,"28,92",75000,Particulier,Particulier,16/06/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,6,MC -Centre
IA,383,Villa,300,950000,Particulier,SACI-SCCV,16/06/2009,MC -Centre Historique,Villa,Particuli,SACI-SCCV,6,MC -Centre
IA,,Appartement et annexes,"103,7",216000,Particulier,Particulier,17/06/2009,MC -Gambetta,Apparteme,Particuli,Particuli,6,MC -Gambet
IA,,Appartement et annexes,"70,7",179000,Particulier,Particulier,17/06/2009,MC -Centre Historique,Apparteme,Particuli,Particuli,6,MC -Centre
IA,,Appartement et annexes,"97,61",177000,Particulier,Particulier,17/06/2009,MC -Gambetta,Apparteme,Particuli,Particuli,6,MC -Gambet
IA,,Local ,60,120000,Particulier,Particulier,17/06/2009,MC -Centre Historique,Local ,Particuli,Particuli,6,MC -Centre
IA,,Appartement et annexes,,,SCI,,16/06/2009,MC -Gambetta,Apparteme,SCI,,6,MC -Gambet
IA,,Cave,,1000,Particulier,,18/06/2009,MC -Centre Historique,Cave,Particuli,,6,MC -Centre
IA,,Appartement et annexes,"46,77",85000,Particulier,Particulier,18/06/2009,MC -Les Beaux Arts,Apparteme,Particuli,Particuli,6,MC -Les Be
IA,,Local commercial,"48,27",100000,SCI,,18/06/2009,MC -Comédie,Local com,SCI,,6,MC -Comédi
IA,,Appartement,"33,72",104500,Particulier,Particulier,18/06/2009,MC -Gares,Apparteme,Particuli,Particuli,6,MC -Gares
IA,,Appartement,"70,35",93000,Particulier,Particulier,18/06/2009,MC -Gambetta,Apparteme,Particuli,Particuli,6,MC -Gambet
IA,,Garage,,11000,Particulier,Particulier,18/06/2009,MC -Gambetta,Garage,Particuli,Particuli,6,MC -Gambet
IA,,Appartement et annexes,"40,74",135000,Particulier,Particulier,17/06/2009,MC -Les Aubes,Apparteme,Particuli,Particuli,6,MC -Les Au
IA,,Appartement et annexes,"76,04",180000,Particulier,Particulier,19/06/2009,MC -Gares,Apparteme,Particuli,Particuli,6,MC -Gares
IA,,Appartement,"31,89",50000,Particulier,,19/06/2009,MC -Gares,Apparteme,Particuli,,6,MC -Gares
IA,145,Villa,59,185000,Particulier,Particulier,03/07/2009,MC -Boutonnet,Villa,Particuli,Particuli,7,MC -Bouton
IA,,Appartement et annexes,,142000,Particulier,Particulier,17/06/2009,MC -Les Arceaux,Apparteme,Particuli,Particuli,6,MC -Les Ar
IA,2649,Local professionnel,"406,76","1085316,23",,Etat,19/06/2009,,Local pro,,Etat,6,
IA,,Appartement et annexes,"32,4",85000,SACI-SCCV,Particulier,17/06/2009,CE -Alco,Apparteme,SACI-SCCV,Particuli,6,CE -Alco
IA,,Appartement et annexes,"32,4",85000,SACI-SCCV,Particulier,17/06/2009,CE -Alco,Apparteme,SACI-SCCV,Particuli,6,CE -Alco
IA,703,Terrain,,200000,Particulier,Particulier,17/06/2009,,Terrain,Particuli,Particuli,6,
IA,,Appartement et annexes,"43,28",175775,promoteur immobilier,,16/06/2009,MO -Celleneuve,Apparteme,promoteur,,6,MO -Cellen
IA,,Appartement et annexes,"43,18",103176,promoteur immobilier,Particulier,16/06/2009,MO -Celleneuve,Apparteme,promoteur,Particuli,6,MO -Cellen
IA,,Appartement et annexes,"68,5",165984,promoteur immobilier,Particulier,16/06/2009,MO -Celleneuve,Apparteme,promoteur,Particuli,6,MO -Cellen
IA,,Appartement et annexes,"73,57","31218,75",Particulier,Particulier,23/06/2009,CE -Les Cévennes,Apparteme,Particuli,Particuli,6,CE -Les Cé
IA,,Appartement,"20,5",56000,Particulier,Particulier,24/06/2009,MC -Figuerolles,Apparteme,Particuli,Particuli,6,MC -Figuer
IA,,Appartement et annexes,"16,67",43000,Particulier,Particulier,24/06/2009,HF -Hopitaux Facultés,Apparteme,Particuli,Particuli,6,HF -Hopita
IA,287,Bien exceptionnel,327,300000,Particulier,,24/06/2009,MC -Les Beaux Arts,Bien exce,Particuli,,6,MC -Les Be
IA,,Appartement et annexes,"75,71",131000,Particulier,Particulier,22/06/2009,CE -Alco,Apparteme,Particuli,Particuli,6,CE -Alco
IA,,Appartement et annexes,"70,87",110000,Particulier,Particulier,17/06/2009,PA -Aiguerelles,Apparteme,Particuli,Particuli,6,PA -Aiguer
