nom du dossier,Superficie bien vendu,Désignation du bien,Surface utile,Montant mise en vente,Vendeurs,Acquéreurs,Quartiers,Dates,Dates D,Occup,CODES,Cod acteurs,,Code date,Code cadastre,delais
IA,,Appartement et annexes,"31,35",58000,SCI,Particulier,CE -La Chamberte,19/05/2011,16/06/2011,Locataire,Apparteme,SCI,Particuli,5,CE -La Cha,28
IA,,Parking,,25000,SCI,,HF -Hopitaux Facultés,20/05/2011,16/06/2011,Propriétaire,Parking,SCI,,5,HF -Hopita,27
IA,,Local commercial,"30,02",87000,Particulier,Particulier,MC -Comédie,26/05/2011,27/06/2011,Sans occupant,Local com,Particuli,Particuli,5,MC -Comédi,32
IA,,Appartement,"58,78",111700,Particulier,Particulier,MC -Gambetta,26/05/2011,27/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Gambet,32
IA,,Cave,,10000,Particulier,Particulier,MC -Centre Historique,26/05/2011,27/06/2011,,Cave,Particuli,Particuli,5,MC -Centre,32
IA,,Appartement et annexes,"55,21",194000,Particulier,Particulier,MC -Comédie,25/05/2011,27/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Comédi,33
IA,,Appartement et annexes,"18,94",68000,SCI,Particulier,MC -Comédie,30/05/2011,05/08/2011,Sans occupant,Apparteme,SCI,Particuli,5,MC -Comédi,67
IA,,Appartement,"15,17",50000,Particulier,Particulier,MC -Centre Historique,30/05/2011,27/06/2011,Locataire,Apparteme,Particuli,Particuli,5,MC -Centre,28
IA,,Appartement,21,57000,Particulier,Particulier,MC -Centre Historique,30/05/2011,18/07/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Centre,49
IA,,Appartement,"18,6",57500,SACI-SCCV,Particulier,MC -Centre Historique,27/05/2011,27/06/2011,Sans occupant,Apparteme,SACI-SCCV,Particuli,5,MC -Centre,31
IA,,Appartement et annexes,"55,3",126000,Particulier,Particulier,MC -Gares,31/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Gares,17
IA,90,Maison,140,339000,Particulier,Particulier,MC -Figuerolles,30/05/2011,17/06/2011,Propriétaire,Maison,Particuli,Particuli,5,MC -Figuer,18
IA,,Appartement et annexes,"36,77",125000,Particulier,,HF -Aiguelongue,01/06/2011,01/06/2011,Sans occupant,Apparteme,Particuli,,6,HF -Aiguel,0
IA,,Appartement et annexes,40,81000,Particulier,Particulier,MC -Gares,30/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Gares,18
IA,,Appartement et annexes,"81,42",300000,Particulier,Particulier,MC -Boutonnet,30/05/2011,17/06/2011,Locataire,Apparteme,Particuli,Particuli,5,MC -Bouton,18
IA,,Parking,,120000,SACI-SCCV,Particulier,MC -Gambetta,30/05/2011,04/07/2011,,Parking,SACI-SCCV,Particuli,5,MC -Gambet,35
IA,,Appartement,"28,07",85000,Particulier,Particulier,MC -Boutonnet,30/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Bouton,18
IA,,Appartement et annexes,"107,3",240000,SACI-SCCV,Particulier,MC -Gambetta,30/05/2011,04/07/2011,Sans occupant,Apparteme,SACI-SCCV,Particuli,5,MC -Gambet,35
IA,,Appartement et annexes,"83,93",405000,Particulier,Particulier,,30/05/2011,17/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,,18
IA,,Cave,,1000,SACI-SCCV,,MC -Comédie,17/05/2011,17/06/2011,,Cave,SACI-SCCV,,5,MC -Comédi,31
IA,,Appartement et annexes,"217,47",445000,Particulier,Particulier,MC -Gambetta,26/05/2011,17/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,MC -Gambet,22
IA,,Appartement et annexes,,275000,Particulier,Particulier,MC -Boutonnet,25/05/2011,17/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,MC -Bouton,23
IA,,Appartement,"65,52",134000,Particulier,Particulier,MC -Gares,25/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Gares,23
IA,,Appartement et annexes,"34,93",135000,SCI,Particulier,MC -Les Arceaux,25/05/2011,17/06/2011,Sans occupant,Apparteme,SCI,Particuli,5,MC -Les Ar,23
IA,,Appartement et annexes,"87,3",280000,Particulier,,MC -Antigone,26/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,,5,MC -Antigo,22
IA,,Appartement et annexes,,110000,Particulier,Particulier,MC -Gares,26/05/2011,,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Gares,-40689
IA,,Appartement,"17,96",73200,SACI-SCCV,Particulier,HF -Hopitaux Facultés,25/05/2011,16/06/2011,Locataire,Apparteme,SACI-SCCV,Particuli,5,HF -Hopita,22
IA,,Local professionnel,"75,37",160000,SCI,SCI,MC -Gares,25/05/2011,17/06/2011,Sans occupant,Local pro,SCI,SCI,5,MC -Gares,23
IA,,Appartement et annexes,66,147000,Particulier,Particulier,MC -Figuerolles,25/05/2011,17/06/2011,Locataire,Apparteme,Particuli,Particuli,5,MC -Figuer,23
IA,,Appartement,"78,71",24445,Autre personne morale,Particulier,MC -Figuerolles,25/05/2011,17/06/2011,Locataire,Apparteme,Autre per,Particuli,5,MC -Figuer,23
IA,,Parking,,15000,Particulier,Particulier,MC -Antigone,25/05/2011,17/06/2011,,Parking,Particuli,Particuli,5,MC -Antigo,23
IA,,Appartement et annexes,"78,71",117555,Particulier,,MC -Figuerolles,25/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,,5,MC -Figuer,23
IA,,Immeuble,325,350000,Particulier,,MC -Comédie,25/05/2011,18/07/2011,,Immeuble,Particuli,,5,MC -Comédi,54
IA,,Appartement et annexes,"49,38",150000,SCI,Particulier,MC -Gares,25/05/2011,17/06/2011,Sans occupant,Apparteme,SCI,Particuli,5,MC -Gares,23
IA,,Appartement et annexes,"47,04",135000,Particulier,Particulier,MC -Figuerolles,25/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Figuer,23
IA,,Appartement,"143,59",417000,Particulier,Particulier,MC -Gares,25/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Gares,23
IA,,Appartement et annexes,"29,19",90000,Particulier,Particulier,CE -Alco,20/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,CE -Alco,27
IA,,Appartement,"56,2",82000,Particulier,,MC -Gares,25/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,,5,MC -Gares,23
IA,,Appartement et annexes,"21,79",22000,Particulier,Particulier,CA -Lemasson,20/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,CA -Lemass,27
IA,,Appartement et annexes,"31,99",112355,Particulier,Particulier,MC -Antigone,25/05/2011,17/06/2011,Locataire,Apparteme,Particuli,Particuli,5,MC -Antigo,23
IA,,Appartement,38,62000,Particulier,,MC -Gares,25/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,,5,MC -Gares,23
IA,,Appartement et annexes,"58,29",120000,Particulier,Particulier,CE -Alco,08/06/2011,04/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,CE -Alco,26
IA,,Garage,,13000,Particulier,Particulier,MC -Boutonnet,30/05/2011,17/06/2011,,Garage,Particuli,Particuli,5,MC -Bouton,18
IA,,Appartement et annexes,"46,86",98000,Particulier,Particulier,HF -Hopitaux Facultés,20/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,HF -Hopita,27
IA,,Appartement et annexes,"35,77",143000,Particulier,Particulier,MC -Gares,30/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Gares,18
IA,,Local ,"33,83",92000,Autre personne morale,Autre personne morale,PA -Aiguerelles,22/05/2011,16/06/2011,Locataire,Local ,Autre per,Autre per,5,PA -Aiguer,25
IA,349,Villa,152,405000,Particulier,Particulier,MC -Les Arceaux,30/05/2011,17/06/2011,Sans occupant,Villa,Particuli,Particuli,5,MC -Les Ar,18
IA,,Appartement et annexes,"50,1",215000,Particulier,Particulier,PM -Millénaire,20/05/2011,16/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,PM -Millén,27
IA,,Appartement et annexes,14,50000,SACI-SCCV,Particulier,MC -Gambetta,30/05/2011,04/07/2011,Sans occupant,Apparteme,SACI-SCCV,Particuli,5,MC -Gambet,35
IA,,Garage,,300,Particulier,Particulier,CE -Alco,20/05/2011,16/06/2011,Sans occupant,Garage,Particuli,Particuli,5,CE -Alco,27
IA,,Appartement et annexes,"25,17",78000,SCI,SCI,MC -Gambetta,30/05/2011,17/06/2011,Sans occupant,Apparteme,SCI,SCI,5,MC -Gambet,18
IA,,Appartement,"37,98",116000,Particulier,Particulier,MC -Gares,30/05/2011,17/06/2011,Locataire,Apparteme,Particuli,Particuli,5,MC -Gares,18
IA,,Appartement et annexes,"68,42",200000,Particulier,Particulier,HF -Hopitaux Facultés,20/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,HF -Hopita,27
IA,,Appartement et annexes,"27,17",80000,Particulier,Particulier,MC -Gares,30/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Gares,18
IA,,Garage,,15000,Particulier,Particulier,CA -Lemasson,20/05/2011,16/06/2011,Sans occupant,Garage,Particuli,Particuli,5,CA -Lemass,27
IA,,Appartement et annexes,"51,65",85000,Particulier,,MC -Figuerolles,27/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,,5,MC -Figuer,21
IA,,Appartement,"78,65",140000,Particulier,,MC -Les Beaux Arts,27/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,,5,MC -Les Be,21
IA,,Appartement et annexes,55,128000,Particulier,Particulier,MO -Celleneuve,20/05/2011,16/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,MO -Cellen,27
IA,,Appartement et annexes,"29,08",100000,Particulier,Particulier,,27/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,,21
IA,,Appartement,"82,33",179000,Particulier,,MC -Gares,27/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,,5,MC -Gares,21
IA,,Appartement,"47,93",116000,Particulier,Particulier,MO -Celleneuve,20/05/2011,16/06/2011,Locataire,Apparteme,Particuli,Particuli,5,MO -Cellen,27
IA,,Appartement et annexes,"78,12",145000,Particulier,Particulier,CA -Lemasson,20/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,CA -Lemass,27
IA,,Appartement et annexes,"53,15",92000,Particulier,,CA -Croix d'Argent,20/05/2011,16/06/2011,Locataire,Apparteme,Particuli,,5,CA -Croix ,27
IA,,Appartement et annexes,"46,26",152000,Particulier,Particulier,HF -Hopitaux Facultés,20/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,HF -Hopita,27
IA,,Appartement,"30,9",100000,Particulier,,MC -Antigone,27/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,,5,MC -Antigo,21
IA,,Appartement et annexes,"72,06",156000,SACI-SCCV,Particulier,MC -Boutonnet,27/05/2011,17/06/2011,Locataire,Apparteme,SACI-SCCV,Particuli,5,MC -Bouton,21
IA,,Appartement,"25,47",77000,Particulier,Particulier,MC -Antigone,23/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Antigo,24
IA,,Appartement,"83,29",140000,Particulier,Particulier,MC -Figuerolles,27/05/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MC -Figuer,21
IA,,Appartement,"41,89",98000,SCI,Particulier,MC -Gambetta,27/05/2011,17/06/2011,Propriétaire,Apparteme,SCI,Particuli,5,MC -Gambet,21
IA,,Appartement et annexes,"96,78",263000,Particulier,Particulier,PA -Saint Martin,23/05/2011,16/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,PA -Saint ,24
IA,,Garage,,10000,Particulier,Particulier,MC -Les Arceaux,27/05/2011,17/06/2011,,Garage,Particuli,Particuli,5,MC -Les Ar,21
IA,,Appartements 2 et +,"61,24",124000,Particulier,Particulier,CE -La Chamberte,23/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,CE -La Cha,24
IA,,Appartement et annexes,"29,6",105000,Particulier,Particulier,PM -Port Marianne,23/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,PM -Port M,24
IA,563,Villa,264,1100000,Particulier,Particulier,MC -Centre Historique,01/06/2011,18/07/2011,Propriétaire,Villa,Particuli,Particuli,6,MC -Centre,47
IA,,Appartement et annexes,"54,65",185250,Particulier,Particulier,CA -Lemasson,23/05/2011,16/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,CA -Lemass,24
IA,,Appartement,"19,05",75000,Particulier,Particulier,MC -Centre Historique,01/06/2011,28/07/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Centre,57
IA,,Appartement et annexes,70,100000,Particulier,,CA -Lemasson,23/05/2011,16/06/2011,,Apparteme,Particuli,,5,CA -Lemass,24
IA,,Appartement et annexes,"39,45",105000,Particulier,Particulier,HF -Hopitaux Facultés,23/05/2011,16/06/2011,Locataire,Apparteme,Particuli,Particuli,5,HF -Hopita,24
IA,,Appartement et annexes,"24,25",113500,Particulier,Particulier,MC -Comédie,01/06/2011,27/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Comédi,26
IA,,Appartement,"111,2",260000,Particulier,Particulier,MC -Gares,01/06/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Gares,16
IA,,Appartement et annexes,"28,05",94000,Particulier,Particulier,CA -Croix d'Argent,23/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,CA -Croix ,24
IA,190,Villa,"146,77",630000,Particulier,Particulier,MC -Les Arceaux,01/06/2011,17/06/2011,Propriétaire,Villa,Particuli,Particuli,6,MC -Les Ar,16
IA,,Appartement et annexes,"47,67",167000,Particulier,,PM -Pompignane,23/05/2011,16/06/2011,Propriétaire,Apparteme,Particuli,,5,PM -Pompig,24
IA,,Garage,,12000,Particulier,Particulier,MC -Antigone,01/06/2011,17/06/2011,,Garage,Particuli,Particuli,6,MC -Antigo,16
IA,,Appartement et annexes,"56,58",110000,Particulier,Particulier,CE -Alco,23/05/2011,,Sans occupant,Apparteme,Particuli,Particuli,5,CE -Alco,-40686
IA,,Appartement et annexes,"61,99",146500,SACI-SCCV,Particulier,MC -Les Aubes,01/06/2011,17/06/2011,Sans occupant,Apparteme,SACI-SCCV,Particuli,6,MC -Les Au,16
IA,,Appartement,"17,44",84000,Particulier,Particulier,MC -Comédie,01/06/2011,17/06/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Comédi,16
IA,,Appartement et annexes,80,215000,Particulier,Particulier,HF -Hopitaux Facultés,23/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,HF -Hopita,24
IA,,Appartement,"24,9",90000,Particulier,Particulier,MC -Comédie,01/06/2011,17/06/2011,Locataire,Apparteme,Particuli,Particuli,6,MC -Comédi,16
IA,,Appartement,"19,33",60000,Particulier,Particulier,CE -La Martelle,23/05/2011,16/06/2011,Locataire,Apparteme,Particuli,Particuli,5,CE -La Mar,24
IA,,Local commercial,55,110000,SCI,Particulier,MC -Les Beaux Arts,06/06/2011,27/06/2011,Locataire,Local com,SCI,Particuli,6,MC -Les Be,21
IA,,Appartement et annexes,"83,54",177000,Particulier,,PM -Pompignane,23/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,,5,PM -Pompig,24
IA,,Appartement,"73,53",156000,Particulier,Particulier,MC -Les Aubes,06/06/2011,17/06/2011,Propriétaire,Apparteme,Particuli,Particuli,6,MC -Les Au,11
IA,,Appartement et annexes,"63,1",199000,Particulier,,MC -Antigone,06/06/2011,17/06/2011,Propriétaire,Apparteme,Particuli,,6,MC -Antigo,11
IA,,Appartement et annexes,67,120000,Particulier,Particulier,MC -Figuerolles,23/05/2011,16/06/2011,Locataire,Apparteme,Particuli,Particuli,5,MC -Figuer,24
IA,200,Villa,86,255000,Particulier,Particulier,PA -Aiguerelles,26/05/2011,16/06/2011,Sans occupant,Villa,Particuli,Particuli,5,PA -Aiguer,21
IA,,Appartement et annexes,67,232500,Particulier,Particulier,HF -Hopitaux Facultés,26/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,HF -Hopita,21
IA,190000,Appartement,"65,39",190000,Particulier,Particulier,PM -Millénaire,26/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,PM -Millén,21
IA,,Appartement et annexes,"136,3",674000,Particulier,Particulier,PM -Port Marianne,26/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,PM -Port M,21
IA,1023,Terrain,,1400370,SEM,Constructeur,,26/05/2011,16/06/2011,,Terrain,SEM,Construct,5,,21
IA,,Appartement,"18,65",72000,Particulier,Particulier,PM -Port Marianne,26/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,PM -Port M,21
IA,,Appartement et annexes,"98,1",200000,Particulier,Particulier,PA -Saint Martin,26/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,PA -Saint ,21
IA,,Appartement et annexes,"44,13",45000,Particulier,Particulier,HF -Aiguelongue,26/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,HF -Aiguel,21
IA,,Appartement et annexes,,,Particulier,,CE -Alco,18/05/2011,,,Apparteme,Particuli,,5,CE -Alco,-40681
IA,331,Villa,83,246000,Particulier,Particulier,CE -Alco,26/05/2011,16/06/2011,Sans occupant,Villa,Particuli,Particuli,5,CE -Alco,21
IA,,Local ,,,Particulier,,MO -Hauts de Massane,18/05/2011,,,Local ,Particuli,,5,MO -Hauts ,-40681
IA,348,Villa,120,209000,Particulier,Particulier,MO -Hauts de Massane,26/05/2011,16/06/2011,Sans occupant,Villa,Particuli,Particuli,5,MO -Hauts ,21
IA,,Appartement et annexes,58,154000,Particulier,Particulier,MC -Antigone,07/06/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Antigo,10
IA,256,Villa,171,318000,Particulier,,CA -Croix d'Argent,26/05/2011,16/06/2011,Sans occupant,Villa,Particuli,,5,CA -Croix ,21
IA,,Cave,,4800,Particulier,,CA -Lemasson,26/05/2011,16/06/2011,,Cave,Particuli,,5,CA -Lemass,21
IA,,Appartement et annexes,"43,15",156000,Particulier,Particulier,PM -Port Marianne,26/05/2011,16/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,PM -Port M,21
IA,,Appartement et annexes,"53,29",122500,Particulier,Particulier,CE -Les Cévennes,26/05/2011,16/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,CE -Les Cé,21
IA,,Appartement et annexes,,,Particulier,,CE -Alco,18/05/2011,,,Apparteme,Particuli,,5,CE -Alco,-40681
IA,,Appartement,18,50000,Particulier,Particulier,MO -Celleneuve,25/05/2011,16/06/2011,Sans occupant,Apparteme,Particuli,Particuli,5,MO -Cellen,22
IA,,Local ,,,Autre personne morale,,CE -Les Cévennes,19/05/2011,,,Local ,Autre per,,5,CE -Les Cé,-40682
IA,195,Villa,120,234000,Particulier,Particulier,MO -Hauts de Massane,06/06/2011,16/06/2011,Propriétaire,Villa,Particuli,Particuli,6,MO -Hauts ,10
IA,,Appartement,"73,1",210000,Particulier,Particulier,MC -Comédie,07/06/2011,27/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Comédi,20
IA,,Appartement et annexes,"77,32",156000,Particulier,Particulier,CA -Lemasson,20/05/2011,16/06/2011,Propriétaire,Apparteme,Particuli,Particuli,5,CA -Lemass,27
IA,964,Villa,165,600000,Particulier,Particulier,HF -Aiguelongue,20/05/2011,16/06/2011,Locataire,Villa,Particuli,Particuli,5,HF -Aiguel,27
IA,,Appartement,"41,72",85000,Particulier,Particulier,MC -Figuerolles,06/06/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Figuer,11
IA,560,Villa,170,575000,Particulier,Particulier,PA -Saint Martin,15/06/2011,27/06/2011,Propriétaire,Villa,Particuli,Particuli,6,PA -Saint ,12
IA,,Appartement et annexes,"36,88",150000,Particulier,Particulier,MC -Boutonnet,06/06/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Bouton,11
IA,,Local commercial,"17,6",62000,Particulier,Particulier,MC -Gares,06/06/2011,16/08/2011,Sans occupant,Local com,Particuli,Particuli,6,MC -Gares,71
IA,370,Villa,115,310000,Particulier,Particulier,CE -La Chamberte,20/05/2011,16/06/2011,Sans occupant,Villa,Particuli,Particuli,5,CE -La Cha,27
IA,,Villa,"92,37",320000,Particulier,Particulier,HF -Hopitaux Facultés,19/05/2011,27/06/2011,Propriétaire,Villa,Particuli,Particuli,5,HF -Hopita,39
IA,,Appartement et annexes,"33,27",92000,Particulier,SCI,MC -Comédie,07/06/2011,27/06/2011,Sans occupant,Apparteme,Particuli,SCI,6,MC -Comédi,20
IA,126,Villa,"85,58",220000,Particulier,Particulier,CE -La Chamberte,20/05/2011,16/06/2011,Sans occupant,Villa,Particuli,Particuli,5,CE -La Cha,27
IA,75,Villa,150,297000,Particulier,Particulier,PA -Aiguerelles,23/05/2011,16/06/2011,Sans occupant,Villa,Particuli,Particuli,5,PA -Aiguer,24
IA,,Appartement et annexes,"71,01",200000,Particulier,Particulier,MC -Comédie,07/06/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Comédi,10
IA,,Appartement et annexes,"23,04",92344,promoteur immobilier,Particulier,PM -Port Marianne,07/06/2011,,Locataire,Apparteme,promoteur,Particuli,6,PM -Port M,-40701
IA,,Appartement et annexes,"23,22",97728,promoteur immobilier,Particulier,PM -Port Marianne,07/06/2011,,Locataire,Apparteme,promoteur,Particuli,6,PM -Port M,-40701
IA,,Appartement et annexes,"27,52",105599,promoteur immobilier,Particulier,PM -Port Marianne,07/06/2011,,Locataire,Apparteme,promoteur,Particuli,6,PM -Port M,-40701
IA,,Appartement,112,150000,SACI-SCCV,Particulier,MC -Gambetta,08/06/2011,,Sans occupant,Apparteme,SACI-SCCV,Particuli,6,MC -Gambet,-40702
IA,,Appartement et annexes,"50,47",184000,Particulier,Particulier,MC -Les Beaux Arts,07/06/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Be,10
IA,,Appartement,"46,68",108000,Particulier,Particulier,MC -Boutonnet,07/06/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Bouton,10
IA,,Appartement,"17,81",67000,SCI,Particulier,MC -Gares,07/06/2011,16/08/2011,Sans occupant,Apparteme,SCI,Particuli,6,MC -Gares,70
IA,,Appartement et annexes,"78,61",230000,Particulier,,MC -Antigone,08/06/2011,17/06/2011,Sans occupant,Apparteme,Particuli,,6,MC -Antigo,9
IA,,Appartement,"37,37",94000,Particulier,Particulier,MC -Les Aubes,08/06/2011,17/06/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Les Au,9
IA,1017,Villa,"210,15",740000,Particulier,Particulier,HF -Aiguelongue,08/06/2011,16/06/2011,Sans occupant,Villa,Particuli,Particuli,6,HF -Aiguel,8
IA,,Appartement,"33,8",120000,Particulier,Particulier,MC -Centre Historique,07/06/2011,04/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Centre,27
IA,,Appartement,"28,88",150000,Particulier,Particulier,MC -Centre Historique,08/06/2011,,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Centre,-40702
IA,,Appartement,"18,4",55000,Particulier,Particulier,MC -Centre Historique,07/06/2011,04/07/2011,Sans occupant,Apparteme,Particuli,Particuli,6,MC -Centre,27
